object_name,kepler_name,disposition,koi_pdisposition,orbital_period,transit_depth,planet_radius,koi_teq,koi_insol,stellar_teff,stellar_radius,koi_smass,koi_slogg,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,impact_parameter,transit_duration,koi_ingress,koi_dor,source,tid,toipfx,st_tmag,st_logg,st_dist,toi_created,ra,dec,pl_name,pl_letter,pl_eqt,st_mass
,,,,24.645013,0.0916,1.9,,,3927.0,0.58,,,,,,,,3.61,,,K2,,,,,,,172.3353708,-1.4551364,K2-3 c,c,,
,,,,44.55612,,,,,3920.0,0.550856,,,,,,,,4.17,,,K2,,,,4.6932,,,172.3353708,-1.4551364,K2-3 d,d,,0.546024
,,,,21.056614,,,,,6290.0,1.18,,,,,,,,,,,K2,,,,4.29,,,183.4724742,-0.3934357,HD 106315 c,c,,1.07
,,,,11.6332127,0.348,10.264,,,5287.7,1.73,,,,,,,,5.081,,,K2,,,,3.88,,,163.0323119,0.493167,K2-261 b,b,935.0,
,,,,6.77145,,4.45,,,5320.0,0.85,,,,,,,,,,,K2,,,,4.6,,,171.5151874,1.2306237,K2-27 b,b,,0.89
,,,,19.292062,0.164,,,,5533.0,0.968923,,,,,,,,4.413,,,K2,,,,4.4536,,,172.1216476,1.6906217,K2-10 b,b,,0.973
,,,,1.422614,,1.43,,,4916.0,0.718,,,,,,,,1.23768,,,K2,,,,4.621,,,169.4490102,3.8665038,K2-36 b,b,1224.0,0.79
,,,,1.2089802,0.0586,1.62,,,4269.0,0.613,,,,,,,,1.25976,,,K2,,,,4.651,,,351.7717763,-1.2853435,GJ 9827 b,b,1172.0,0.614
,,,,3.648103,,1.13,,,4236.0,0.58,,,,,,,,,,,K2,,,,4.719,,,351.7717763,-1.2853435,GJ 9827 c,c,715.94,0.62
,,,,5.34059,,2.8,,,4924.0,0.74,,,,,,,,1.267,,,K2,,,,4.65,,,169.4490102,3.8665038,K2-36 c,c,793.0,0.8
,,,,4.4434,,1.39,,,5352.0,0.809,,,,,,,,,,,K2,,,,4.53,,,243.4509662,-24.7870527,K2-37 b,b,949.0,0.84
,,,,19.991,0.0542,,,,5799.0,0.977396,,,,,,,,4.266,,,K2,,,,4.47496,,,204.0355092,-14.0092516,K2-350 c,c,,1.04
,,,,39.8478,,2.42,,,5264.0,0.83,,,,,,,,5.21,,,K2,,,,4.56,,,169.0418328,1.9866832,K2-11 b,b,,0.89
,,,,2.995607,,15.13215,,,6132.0,1.526,,,,,,,,2.492,,,K2,,,,4.173,,,127.5787231,22.2359194,K2-34 b,b,1742.0,1.281
,,,,2.995646,,13.96620332,,,5990.0,1.454974,,,,,,,,,,,K2,,,,4.11,,,127.5787231,22.2359194,K2-34 b,b,,1.119935
,,,,9.7833,0.139,2.6116925,,,3990.0,0.643,,,,,,,,2.7888,,,K2,,,,4.61,,,338.0541631,-17.5440636,K2-54 b,b,560.0,0.615
,,,,4.27681,0.0536,2.27,,,,0.938,,,,,,,,2.808,,,K2,,,,,,,52.8888524,22.4348186,EPIC 210965800.02,,,
,,,,0.705386,0.0262,1.73,,,,1.013,,,,,,,,1.704,,,K2,,,,,,,13.4321524,7.9952914,EPIC 220554210 c,c,,
,,,,2.900706,,1.3,,,4421.98,0.634754,,,,,,,,,,,K2,,,,,,,59.1527391,22.4724517,K2-90 c,c,,0.704613
,,,,3.705871,,3.17824034,,,5649.0,0.913754,,,,,,,,,,,K2,,,,4.61,,,184.0545174,-3.5530888,K2-160 b,b,,0.982829
,,,,19.66365,,2.77,,,3580.0,0.473,,,,,,,,2.92,,,K2,,,,,,,131.3583524,19.698401,K2-264 c,c,326.0,0.471
,,,,19.895268,,8.5,,,,1.45,,,,,,,,8.1888,,,K2,,,,,,,291.5953596,-22.2477071,K2-280 b,b,,
,,,,19.895,,7.46,,,5741.0,1.279,,,,,,,,,,,K2,,,,4.14,,,291.5953596,-22.2477071,K2-280 b,b,736.0,1.17
,,,,2.174789,,1.67844825,,,4591.0,0.665648,,,,,,,,,,,K2,,,,4.59,,,11.4802354,6.3470302,K2-216 b,b,,0.699496
,,,,2.174829,0.062,1.63,,,,0.638,,,,,,,,1.8552,,,K2,,,,,,,11.4802354,6.3470302,K2-216 b,b,,
,,,,2.1747824,0.056,1.79105,,,4542.0,0.71,,,,,,,,1.654,,,K2,,,,4.58,,,11.4802354,6.3470302,K2-216 b,b,1013.0,
,,,,0.571336,,1.82,,,5496.0,0.95,,,,,,,,1.79,,,K2,,,,4.42,,,13.0800239,10.7947051,EPIC 220674823 b,b,2063.0,0.92
,,,,13.3397,,2.5,,,5470.0,0.869,,,,,,,,3.66,,,K2,,,,4.53,,,13.0800239,10.7947051,EPIC 220674823 c,c,774.0,0.945
,,,,13.33989,0.0693,2.84,,,5578.0,0.99,,,,,,,,3.661,,,K2,,,,4.408,,,13.0800239,10.7947051,EPIC 220674823 c,c,804.0,0.913
,,,,15.38857,,2.35,,,5942.0,1.115,,,,,,,,,,,K2,,,,,,,16.4625203,11.7537171,K2-222 b,b,871.0,0.989
,,,,5.7214742,,,,,4425.0,0.67,,,,,,,,,,,K2,,,,4.633,,,188.3864277,-10.1462141,WASP-107 b,b,,0.683
,,,,1088.0,,,,,4425.0,0.67,,,,,,,,,,,K2,,,,,,,188.3864277,-10.1462141,WASP-107 c,c,,
,,,,5.721488,,,,,4430.0,0.66,,,,,,,,,,,K2,,,,4.5,,,188.3864277,-10.1462141,WASP-107 b,b,,0.69
,,,,0.58426,0.01625,1.14,,,5315.0,0.79,,,,,,,,1.5,,,K2,,,,4.59,,,186.8729195,-6.7218474,K2-229 b,b,1818.0,0.87
,,,,31.0,,2.65,,,,,,,,,,,,,,,K2,,,,,,,186.8729195,-6.7218474,K2-229 d,,522.0,
,,,,0.584272,,1.26,,,5163.0,0.774,,,,,,,,,,,K2,,,,4.53,,,186.8729195,-6.7218474,K2-229 b,b,1763.0,0.84
,,,,2.2251639,0.0284,1.50436,,,5509.0,0.92,,,,,,,,1.545,,,K2,,,,4.5,,,76.44594,21.548199,K2-291 b,b,1203.0,
,,,,4.688418,,3.26,,,5077.0,0.85,,,,,,,,2.75,,,K2,,,,4.5,,,130.8783479,24.4229559,K2-348 b,b,908.0,0.83
,,,,4.4436,0.0358,1.57,,,,0.792,,,,,,,,2.832,,,K2,,,,,,,243.4509662,-24.7870527,K2-37 b,b,,
,,,,1.25784906,,46.0,,,5340.0,1.138,,,,,,,,,,,K2,,,,4.45,,,245.4405531,-23.548273,K2-31 b,b,1688.0,0.92
,,,,31.71922,,3.75,,,5315.0,0.87,,,,,,,,5.99,,,K2,,,,4.43,,,252.426008,-19.5430504,K2-32 d,d,505.0,0.87
,,,,31.715868,0.16,3.13,,,4686.0,0.72,,,,,,,,5.33,,,K2,,,,,,,252.426008,-19.5430504,K2-32 d,d,,
,,,,2.849274,,4.38,,,4299.98,0.715385,,,,,,,,,,,K2,,,,,,,333.7518786,-17.2508002,K2-55 b,b,,0.687725
,,,,2.369019,0.03194,1.67,,,,0.914,,,,,,,,2.34,,,K2,,,,,,,342.0316493,-14.4947789,K2-265 b,b,,
,,,,7.49569,0.0589,2.71,,,,1.079,,,,,,,,3.5904,,,K2,,,,,,,335.025662,-9.0560881,K2-73 b,b,,
,,,,10.9947,,4.09,,,5897.0,1.265,,,,,,,,,,,K2,,,,,,,55.2559307,13.5191871,K2-79 b,b,1022.0,1.066
,,,,0.684559,,1.2,,,4427.0,0.68,,,,,,,,,,,K2,,,,4.3,,,59.464829,18.4649505,K2-85 b,b,,
,,,,5.35232,,1.184,,,5832.0,0.884,,,,,,,,,,,K2,,,,4.43,,,59.8903081,21.2985263,K2-111 b,b,1019.0,0.83
,,,,8.866,0.1028,,,,5368.0,0.697439,,,,,,,,2.67888,,,K2,,,,4.71954,,,126.4643579,10.246577,K2-180 b,b,,0.93
,,,,8.266902,,3.59,,,5434.0,0.95,,,,,,,,3.46224,,,K2,,,,4.477,,,125.4202985,13.4975122,K2-105 b,b,,1.01
,,,,19.49213,,6.12,,,6025.0,1.38,,,,,,,,3.91,,,K2,,,,4.25,,,136.5741931,19.4020565,EPIC 211945201 b,b,886.35,1.18
,,,,6.326796,,2.2,,,,1.01,,,,,,,,1.8288,,,K2,,,,,,,202.0161895,-15.9379749,K2-277 b,b,,
,,,,13.8636,0.1361,2.55,,,,0.686,,,,,,,,3.2184,,,K2,,,,,,,207.3497402,-12.2849182,K2-110 b,b,,
,,,,7.3744897,,2.85,,,4491.0,0.682,,,,,,,,2.452,,,K2,,,,,,,208.9014508,-6.1360833,K2-199 c,c,694.0,0.711
,,,,0.571285,0.02847,1.816,,,,1.02,,,,,,,,1.5072,,,K2,,,,,,,13.0800239,10.7947051,EPIC 220674823 b,b,,
,,,,0.5713127,0.0241,1.676,,,5578.0,0.99,,,,,,,,1.54,,,K2,,,,4.408,,,13.0800239,10.7947051,EPIC 220674823 b,b,2299.0,0.913
,,,,0.584249,,1.164,,,5185.0,0.793,,,,,,,,,,,K2,,,,4.56,,,186.8729195,-6.7218474,K2-229 b,b,1960.0,0.837
,,,,20.2729914,1.603,11.80305668,,,5870.0,0.855,,,,,,,,3.8736,,,K2,,,,4.538,,,126.5535002,12.281851,K2-115 b,b,696.0,0.918
,,,,7.5767206,0.0196,1.5,,,5749.0,0.98,,,,,,,,3.61,,,K2,,,,,,,335.4506923,-14.5933554,K2-170 b,b,,
,,,,4.163221,,1.57477412,,,5252.0,0.828268,,,,,,,,,,,K2,,,,4.49,,,206.5823122,-11.5563527,K2-192 b,b,,0.872619
,,,,8.777247,,2.181,,,4603.0,0.751,,,,,,,,,,,K2,,,,4.615,,,283.0317641,-27.1807287,K2-379 b,b,,0.856
,,,,26.8199,0.09,2.55,,,5262.0,0.75,,,,,,,,4.1,,,K2,,,,4.54,,,181.2386829,-6.8052985,K2-241 b,b,507.0,0.71
,,,,4.1107634,0.263,1.01,,,2989.0,0.18,,,,,,,,1.31,,,K2,,,,,,,341.2404563,-13.9011223,EPIC 206032309.01,,,
,,,,17.355681,0.0243,1.81,,,5894.0,1.06,,,,,,,,8.14,,,K2,,,,,,,171.933659,-0.0628488,K2-164 b,b,,
,,,,26.8054,0.0522,1.48,,,,0.616,,,,,,,,2.928,,,K2,,,,,,,288.0267612,-21.0075789,K2-381 d,d,,
,,,,1.1761477,0.136,19.3,,,,2.38,,,,,,,,1.3056,,,K2,,,,,,,339.584902,-16.7220361,EPIC 205939498.01,,,
,,,,9.326841,,2.69,,,5068.0,0.78,,,,,,,,,,,K2,,,,4.59,,,133.7094899,11.8482712,K2-268 c,c,688.0,0.84
,,,,5.7459982,,1.9,,,3395.0,0.3026,,,,,,,,1.693,,,K2,,,,4.84,,,134.7188514,21.0747961,G 9-40 b,b,440.6,0.2952
,,,,14.641541,0.0825,2.94,,,5648.0,0.94,,,,,,,,4.67,,,K2,,,,,,,331.2771441,-14.1218019,EPIC 206024342 d,d,,
,,,,8.40685,0.068,10.88,,,,4.09,,,,,,,,6.072,,,K2,,,,,,,127.762837,10.8475571,K2-97 b,b,,
,,,,3.40883495,1.3396,13.66374747,,,,1.083,,,,,,,,3.2388,,,K2,,,,,,,353.6162694,-1.5799849,WASP-28 b,b,1456.0,0.993
,,,,10.7930529,0.068,,,,5436.47,0.968558,,,,,,,,3.942,,,K2,,,,4.44354,,,125.007177,14.0194586,K2-183 c,c,,0.95
,,,,10.792635,,2.87,,,5519.0,0.97,,,,,,,,,,,K2,,,,4.43,,,125.007177,14.0194586,K2-183 c,c,787.0,0.93
,,,,0.469285,,1.1,,,5482.0,0.87,,,,,,,,,,,K2,,,,4.6,,,125.007177,14.0194586,K2-183 b,b,,
,,,,16.9780102,,1.47,,,5245.0,0.75,,,,,,,,,,,K2,,,,4.62,,,129.1405227,14.4618826,K2-184 b,b,533.0,0.84
,,,,52.714072,,2.79551948,,,,,,,,,,,,,,,K2,,,,,,,130.2596625,14.6902225,K2-185 c,c,,
,,,,14.759595,0.1705,5.3,,,6070.0,1.186,,,,,,,,4.1088,,,K2,,,,4.318,,,136.7892752,15.2056765,K2-333 b,b,,
,,,,50.9254,0.1193,2.48,,,,0.702,,,,,,,,4.104,,,K2,,,,,,,132.1268608,15.6558964,K2-118 b,b,,
,,,,5.11383503556,0.1290375,5.67086336,,,6315.7,1.50876,,,,,,,,2.4556787,,,K2,,,,4.17,,,136.4894259,16.3255146,K2-334 b,b,1369.87,
,,,,16.43445,,2.213,,,5789.0,0.907,,,,,,,,3.6,,,K2,,,,4.386,,,137.3794986,16.3558324,K2-374 c,c,,0.731
,,,,21.194733,,1.22,,,5424.0,0.8,,,,,,,,4.65,,,K2,,,,4.56,,,133.8382032,16.7940663,K2-336 b,b,569.0,0.86
,,,,7.7285,0.1233,2.16,,,,0.589,,,,,,,,2.904,,,K2,,,,,,,132.0098683,16.9017663,K2-119 b,b,,
,,,,7.728,0.0791,,,,4525.0,0.739177,,,,,,,,2.83008,,,K2,,,,4.55183,,,132.0098683,16.9017663,K2-119 b,b,,0.71
,,,,21.05603,,4.786,,,6244.0,1.299,,,,,,,,,,,K2,,,,,,,183.4724742,-0.3934357,HD 106315 c,c,,1.024
,,,,5.72148926,,,,,4430.0,0.66,,,,,,,,,,,K2,,,,4.5,,,188.3864277,-10.1462141,WASP-107 b,b,,0.69
,,,,1.25781300511,0.73853107,12.57069193,,,5340.0,1.02904,,,,,,,,0.979333,,,K2,,,,4.37794,,,245.4405531,-23.548273,K2-31 b,b,1603.98,
,,,,31.71701,,3.484,,,5271.0,0.86,,,,,,,,4.888,,,K2,,,,4.49,,,252.426008,-19.5430504,K2-32 d,d,550.0,0.83
,,,,2.369172,,1.71,,,5477.0,0.977,,,,,,,,2.266,,,K2,,,,4.419,,,342.0316493,-14.4947789,K2-265 b,b,,0.915
,,,,10.99501,0.105,4.55,,,,1.3704,,,,,,,,4.4856,,,K2,,,,,,,55.2559307,13.5191871,K2-79 b,b,,
,,,,10.994748,0.088,4.05,,,5926.0,1.247,,,,,,,,,,,K2,,,,4.249,,,55.2559307,13.5191871,K2-79 b,b,,1.06
,,,,5.3518,,1.82,,,5775.0,1.25,,,,,,,,,,,K2,,,,,,,59.8903081,21.2985263,K2-111 b,b,1309.0,0.84
,,,,19.50735025,0.15,,,,6128.0,1.3636,,,,,,,,3.951,,,K2,,,,4.2324,,,136.5741931,19.4020565,EPIC 211945201 b,b,,1.158
,,,,18.24901,,12.37,,,6053.0,2.66,,,,,,,,,,,K2,,,,3.9,,,208.7737624,-5.4424943,K2-99 b,b,1108.0,1.48
,,,,7.374694,,2.78,,,4648.0,0.68,,,,,,,,,,,K2,,,,4.64,,,208.9014508,-6.1360833,K2-199 c,c,653.0,0.73
,,,,6.32669,0.045,2.16,,,,0.974,,,,,,,,1.944,,,K2,,,,,,,202.0161895,-15.9379749,K2-277 b,b,,
,,,,21.17623917,0.071,,,,3811.0,0.597044,,,,,,,,2.008,,,K2,,,,4.65371,,,130.4102091,17.6399744,EPIC 211822797 b,b,,0.585671
,,,,21.169619,,2.2,,,3880.0,0.59,,,,,,,,3.2,,,K2,,,,,,,130.4102091,17.6399744,EPIC 211822797 b,b,,0.61
,,,,7.055908,0.0538,3.17214154,,,5783.0,1.253,,,,,,,,4.5696,,,K2,,,,4.273,,,17.3825067,-0.5177539,K2-204 b,b,1148.0,1.076
,,,,0.822,0.0437,,,,5990.46,2.64987,,,,,,,,0.81408,,,K2,,,,3.63301,,,129.83855,21.3907526,EPIC 212066407.01,,,1.1
,,,,2.46819,48.389,,,,8315.0,0.817957,,,,,,,,5.8848,,,K2,,,,4.92436,,,131.5002914,16.4335416,EPIC 211737652.01,,,2.05
,,,,0.9587591,1.626,39.0,,,,1.171,,,,,,,,1.776,,,K2,,,,,,,135.6995684,14.7279308,EPIC 211613886.01,,,
,,,,0.4775252,1.5255,20.1,,,,0.522,,,,,,,,2.0472,,,K2,,,,,,,174.6740618,1.690222,EPIC 201577017.01,,,
,,,,17.92,0.097,2.07,,,4176.0,0.576,,,,,,,,,,,K2,,,,4.696,,,231.1595105,-14.2891781,EPIC 250099723.01,,407.0,0.603
,,,,9.64954,0.19,2.74,,,,0.593,,,,,,,,1.0056,,,K2,,,,,,,9.9874639,2.8313412,EPIC 220309058.01,,,
,,,,3.114905,,13.024,,,4925.0,0.736,,,,,,,,,,,K2,,,,4.683,,,128.0670932,11.6307099,K2-371 b,b,,0.958
,,,,0.673862,,1.579,,,5236.0,0.92,,,,,,,,1.6,,,K2,,,,4.488,,,74.6928607,17.2690562,K2-396 b,b,,0.954
,,,,6.380803,,1.27328671,,,5548.0,0.919053,,,,,,,,,,,K2,,,,4.56,,,337.0442461,-14.5993376,K2-169 b,b,,0.986144
,,,,2.320937,0.3298,15.7,,,,1.157,,,,,,,,2.736,,,K2,,,,,,,239.9418766,-20.9699236,EPIC 204763194.01,,,
,,,,4.28475,,1.2,,,,0.55,,,,,,,,1.1688,,,K2,,,,,,,13.8121855,8.0227068,EPIC 220555384.01,,,
,,,,9.1004157,0.0889,2.469,,,5048.0,0.758,,,,,,,,2.431,,,K2,,,,4.582,,,353.9543517,0.4447043,HIP 116454 b,b,753.2,0.8
,,,,14.647531,,2.6,,,5724.0,1.1,,,,,,,,,,,K2,,,,4.5,,,331.2771441,-14.1218019,EPIC 206024342 d,d,,
,,,,3.952,0.6205,,,,5753.0,1.10289,,,,,,,,1.416,,,K2,,,,4.36542,,,201.6551525,-8.3176353,WASP-157 b,b,,1.029
,,,,11.67254,0.114,3.87,,,5725.0,1.22705,,,,,,,,3.1008,,,K2,,,,4.26894,,,190.7982936,0.8635072,EPIC 229103251.01,,946.0,1.02
,,,,0.45220130587,1.53516498,7.91722863,,,3739.0,0.633946,,,,,,,,0.5773712,,,K2,,,,4.6228,,,123.1521655,17.9301228,EPIC 211843564.01,,1326.28,
,,,,2.79083,1.1,16.92559,,,6566.0,1.47,,,,,,,,,,,K2,,,,3.39,,,100.8480137,27.2521823,HAT-P-56 b,b,,1.42
,,,,0.961939,0.0545,1.47286006,,,3690.0,0.578,,,,,,,,0.9024,,,K2,,,,4.665,,,293.8330329,-28.498475,K2-147 b,b,1077.0,0.563
,,,,7.1385672,0.2064,3.60516,,,5144.5,0.77,,,,,,,,2.464,,,K2,,,,4.6,,,349.3843458,1.3001522,K2-285 c,c,787.0,
,,,,6.293099,,2.262,,,4213.0,0.675,,,,,,,,,,,K2,,,,4.719,,,154.987604,3.9548275,K2-401 b,b,,0.87
,,,,3.471136,0.665,5.16,,,,0.61,,,,,,,,2.0448,,,K2,,,,,,,169.117028,-3.9754405,K2-43 b,b,,
,,,,0.369311,,1.76156914,,,5113.0,0.765322,,,,,,,,,,,K2,,,,4.5,,,182.751404,-9.7652392,K2-131 b,b,,0.802828
,,,,6.5693,,12.273855,,,5654.0,0.987,,,,,,,,4.56,,,K2,,,,4.452,,,188.1373172,-9.6076115,K2-140 b,b,1114.0,1.005
,,,,41.474219,,3.17207779,,,5784.0,0.98083,,,,,,,,,,,K2,,,,4.45,,,135.3350487,18.8252879,K2-186 b,b,,1.018617
,,,,14.675828,0.0638,1.85,,,,0.725,,,,,,,,,,,K2,,,,,,,130.3439097,18.9338205,K2-101 b,b,,
,,,,14.66146147,0.072,,,,4695.41,0.800765,,,,,,,,5.347,,,K2,,,,4.50612,,,130.3439097,18.9338205,K2-101 b,b,,0.75
,,,,10.134016,,3.88,,,3548.0,0.42,,,,,,,,,,,K2,,,,4.84,,,129.3625717,18.9766197,K2-95 b,b,383.0,0.44
,,,,29.7361,0.0888,3.52,,,,1.144,,,,,,,,5.448,,,K2,,,,,,,127.9373409,19.0745863,K2-340 b,b,,
,,,,29.740451,,3.36,,,5532.0,1.13,,,,,,,,5.29,,,K2,,,,4.3,,,127.9373409,19.0745863,K2-340 b,b,606.0,0.93
,,,,4.00498,,2.19,,,3385.0,0.33,,,,,,,,,,,K2,,,,,,,130.0266951,19.0923416,K2-146 c,c,,0.331
,,,,2.643528,0.386,1.47,,,,0.226,,,,,,,,1.32,,,K2,,,,,,,130.0266951,19.0923416,K2-146 b,b,,
,,,,5.75,0.0945,,,,4678.76,0.718666,,,,,,,,1.25496,,,K2,,,,4.60008,,,130.082542,18.6929046,EPIC 211897691.01,,,0.75
,,,,2.644646,,2.2,,,3385.0,0.35,,,,,,,,,,,K2,,,,4.906,,,130.0266951,19.0923416,K2-146 b,b,,0.358
,,,,5.840002,,2.231,,,3660.0,0.473,,,,,,,,1.884,,,K2,,,,4.783,,,131.3583524,19.698401,K2-264 b,b,496.0,0.496
,,,,19.660302,,2.668,,,3660.0,0.473,,,,,,,,2.618,,,K2,,,,4.783,,,131.3583524,19.698401,K2-264 c,c,331.0,0.496
,,,,7.495692,,2.62539115,,,5844.0,1.051008,,,,,,,,,,,K2,,,,4.35,,,335.025662,-9.0560881,K2-73 b,b,,1.043192
,,,,6.201467,0.0957,2.07,,,4269.0,0.613,,,,,,,,1.2264,,,K2,,,,4.651,,,351.7717763,-1.2853435,GJ 9827 d,d,680.0,0.614
,,,,20.66178,0.1346,2.73,,,,0.757,,,,,,,,4.5024,,,K2,,,,,,,252.426008,-19.5430504,K2-32 c,c,,
,,,,16.141132,,2.332,,,5868.0,0.999,,,,,,,,,,,K2,,,,,,,186.4860415,-1.4047214,EPIC 229004835 b,b,804.0,0.97
,,,,2.21944122,0.04,,,,3807.0,0.613895,,,,,,,,1.533,,,K2,,,,4.63951,,,126.4762179,20.3593384,K2-122 b,b,,0.59928
,,,,14.129,0.0854,,,,5024.37,0.734473,,,,,,,,3.39912,,,K2,,,,4.6304,,,129.2823699,20.3992512,K2-274 b,b,,0.84
,,,,74.8,,4.34,,,5044.0,0.7,,,,,,,,,,,K2,,,,4.64,,,129.2823699,20.3992512,EPIC 212008766.02,,86.0,0.79
,,,,8.4388385,,2.21,,,4841.0,0.69,,,,,,,,,,,K2,,,,4.65,,,132.1698795,20.4550162,K2-275 c,c,653.0,0.77
,,,,3.28102986099,0.1163604,2.50448263,,,4783.6,0.735345,,,,,,,,1.9734854,,,K2,,,,4.59,,,132.1698795,20.4550162,K2-275 b,b,908.85,
,,,,8.43889970961,0.12692031,3.01612551,,,4783.6,0.735345,,,,,,,,2.5274041,,,K2,,,,4.59,,,132.1698795,20.4550162,K2-275 c,c,663.34,
,,,,8.438,0.084,,,,4783.55,0.735345,,,,,,,,2.02896,,,K2,,,,4.5927,,,132.1698795,20.4550162,K2-275 c,c,,0.772
,,,,3.280948,0.0968,2.26,,,,0.704,,,,,,,,1.908,,,K2,,,,,,,132.1698795,20.4550162,K2-275 b,b,,
,,,,30.954222,0.1496,2.5,,,4040.0,0.598,,,,,,,,3.2832,,,K2,,,,4.671,,,134.4441404,21.4532748,K2-123 b,b,,
,,,,30.951524,,2.76,,,4035.0,0.59,,,,,,,,,,,K2,,,,4.69,,,134.4441404,21.4532748,K2-123 b,b,338.0,0.62
,,,,7.67689,0.2074,2.44,,,,0.507,,,,,,,,2.232,,,K2,,,,,,,134.2021746,21.5026882,K2-343 c,c,,
,,,,7.676972,,2.02,,,3804.0,0.46,,,,,,,,2.2,,,K2,,,,4.8,,,134.2021746,21.5026882,K2-343 c,c,465.0,0.49
,,,,10.36627,0.1946,1.82,,,,0.4,,,,,,,,2.304,,,K2,,,,,,,132.7075876,21.7890367,K2-345 b,b,,
,,,,2.9956372,0.7493,13.7,,,,1.4,,,,,,,,2.4768,,,K2,,,,,,,127.5787231,22.2359194,K2-34 b,b,,
,,,,2.995629,,15.434793,,,6149.0,1.58,,,,,,,,,,,K2,,,,4.2,,,127.5787231,22.2359194,K2-34 b,b,1715.0,1.226
,,,,2.9956366,0.7778,13.1937,,,6135.5,1.4,,,,,,,,2.287,,,K2,,,,4.21,,,127.5787231,22.2359194,K2-34 b,b,1552.0,
,,,,6.413718,,2.6,,,,0.35,,,,,,,,1.7496,,,K2,,,,,,,133.6410515,23.1329509,K2-124 b,b,,
,,,,13.60496,0.0748,2.69,,,,0.919,,,,,,,,4.224,,,K2,,,,,,,132.5235618,23.1924709,K2-187 e,e,,
,,,,7.149079,,3.22104537,,,5477.0,0.894913,,,,,,,,,,,K2,,,,4.62,,,132.5235618,23.1924709,K2-187 d,d,,0.966999
,,,,0.773981,,1.3833597,,,5477.0,0.894913,,,,,,,,,,,K2,,,,4.62,,,132.5235618,23.1924709,K2-187 b,b,,0.966999
,,,,7.14921,,3.17,,,5484.0,0.92,,,,,,,,,,,K2,,,,4.5,,,132.5235618,23.1924709,K2-187 d,d,865.0,0.98
,,,,7.809757,,2.9,,,,1.19,,,,,,,,3.5808,,,K2,,,,,,,129.8137008,23.3574367,K2-188 c,c,,
,,,,7.809,0.042,,,,5906.9,1.21722,,,,,,,,3.40296,,,K2,,,,4.29671,,,129.8137008,23.3574367,K2-188 c,c,,1.07
,,,,5.817685,,12.14,,,5660.0,1.24,,,,,,,,,,,K2,,,,4.27,,,19.4493823,6.8688469,K2-113 b,b,1098.0,1.04
,,,,50.819331,,2.16538589,,,5410.0,0.837459,,,,,,,,,,,K2,,,,4.58,,,129.6821253,15.6806039,K2-263 b,b,,
,,,,16.0382,,,,,4710.0,0.62,,,,,,,,,,,K2,,,,,,,288.0267612,-21.0075789,K2-381 c,c,,
,,,,7.975292,,0.99,,,4499.0,0.66,,,,,,,,2.54,,,K2,,,,4.66,,,67.4128615,22.8825674,K2-136 b,b,553.0,0.74
,,,,8.2616616,0.1343,3.30997,,,5281.0,0.86,,,,,,,,2.862,,,K2,,,,4.53,,,348.9490311,-10.8497391,K2-138 e,e,794.0,
,,,,4.1687922,1.69,16.1,,,6005.0,1.14,,,,,,,,6.61,,,K2,,,,,,,102.2013162,17.1618942,EPIC 202126847.01,,,
,,,,13.61358,,3.39689521,,,4863.0,0.780921,,,,,,,,,,,K2,,,,4.38,,,283.6464363,-28.1888472,EPIC 213817056.01,,,
,,,,7.434876,0.6143,32.0,,,,1.74,,,,,,,,1.4736,,,K2,,,,,,,60.433173,25.123216,EPIC 211133138.01,,,
,,,,6.78882,0.02348,2.8,,,,1.76,,,,,,,,2.9328,,,K2,,,,,,,201.2364742,-8.1717857,EPIC 212703473.01,,,
,,,,13.52583,0.0704,2.49,,,,0.927,,,,,,,,2.76,,,K2,,,,,,,202.1678472,-11.399279,EPIC 212562715.01,,,
,,,,0.821436,16.2008,,,,6046.46,1.5043,,,,,,,,2.3784,,,K2,,,,4.13261,,,127.2828904,20.5702432,EPIC 212019055.01,,,1.12
,,,,13.1225,,2.45,,,5532.0,0.947,,,,,,,,3.98,,,K2,,,,4.52,,,351.6064952,-6.0279068,K2-293 b,b,750.0,0.958
,,,,11.332,,1.64,,,3745.0,0.568,,,,,,,,,,,K2,,,,4.707,,,9.8217519,7.2769939,K2-149 b,b,,0.595
,,,,5.489456,37.0025,,,,5151.0,3.27338,,,,,,,,14.316,,,K2,,,,,,,133.3328045,23.5317481,EPIC 212171851.01,,,
,,,,13.7043,0.0158,1.3,,,,1.014,,,,,,,,4.272,,,K2,,,,,,,204.4388528,-11.4446549,EPIC 212560683.01,,,
,,,,11.31028,1.773,18.9,,,,1.44,,,,,,,,4.44,,,K2,,,,,,,248.3992331,-19.4792517,EPIC 205084841.01,,,
,,,,3.4715644,0.105,2.65245,,,5144.5,0.77,,,,,,,,2.13,,,K2,,,,4.6,,,349.3843458,1.3001522,K2-285 b,b,1163.0,
,,,,2.4756313,0.0798,2.48,,,5239.0,0.81,,,,,,,,0.79,,,K2,,,,,,,333.9249669,-16.5636911,EPIC 205944181.01,,,
,,,,6.39916,0.0401,1.48,,,,0.7006,,,,,,,,2.472,,,K2,,,,,,,172.804304,0.9586366,EPIC 201528215.01,,,
