flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
9554.579,13.060659,0.001751106,152672,948.7232586638413,870.6873660009736,9048.231,12.062906,1326.1687,4.758261,9554.579,13.060659,0,,,,,948.7232586638413,0.0011202089,870.6873660009736,0.0011359216,-0.0056660958,0.031562287
9545.934,13.058225,0.0017511002,152673,948.7226869093166,870.6876351188617,9041.293,12.0606575,1333.4578,4.7520084,9545.934,13.058225,0,,,,,948.7226869093166,0.0011203083,870.6876351188617,0.0011381722,-0.0050687436,0.031823773
9550.265,13.059261,0.0017510944,152674,948.7250225907264,870.6872764943339,9046.195,12.061616,1328.7538,4.7505784,9550.265,13.059261,0,,,,,948.7250225907264,0.0011218837,870.6872764943339,0.001135542,-0.002844535,0.03275915
9560.494,13.063867,0.0017510884,152675,948.7231657564623,870.6879026846095,9052.855,12.065868,1326.95,4.7423553,9560.494,13.063867,0,,,,,948.7231657564623,0.0011195146,870.6879026846095,0.0011373544,-0.0036262884,0.033797495
9542.065,13.057342,0.0017510826,152676,948.7248434343414,870.6910738982342,9037.182,12.059842,1333.5623,4.7489033,9542.065,13.057342,0,,,,,948.7248434343414,0.0011214344,870.6910738982342,0.0011365599,-0.00022967848,0.03593913
9568.266,13.071576,0.0017510767,152677,948.7235277552825,870.6919710819029,9062.378,12.0729885,1325.9131,4.7586107,9568.266,13.071576,0,,,,,948.7235277552825,0.0011202962,870.6919710819029,0.0011352518,-0.0037541848,0.036478616
9585.406,13.074471,0.0017510708,152678,948.7235175559844,870.6867352143344,9075.928,12.075664,1334.1113,4.7483153,9585.406,13.074471,0,,,,,948.7235175559844,0.0011188663,870.6867352143344,0.001134694,-0.005125384,0.031151101
9553.455,13.062157,0.0017510649,152679,948.7243938831089,870.6873599153837,9047.419,12.06429,1328.636,4.74593,9553.455,13.062157,0,,,,,948.7243938831089,0.001119859,870.6873599153837,0.0011362686,-0.00400138,0.033722933
9545.763,13.054232,0.0017510591,152680,948.7278745649667,870.6884313853154,9038.075,12.05697,1324.2177,4.743507,9545.763,13.054232,0,,,,,948.7278745649667,0.0011211204,870.6884313853154,0.0011382907,-0.0018165763,0.03298542
9536.188,13.052671,0.0017510531,152681,948.7265089396369,870.6954830660051,9026.626,12.055529,1327.578,4.765737,9536.188,13.052671,0,,,,,948.7265089396369,0.0011226384,870.6954830660051,0.0011393009,-0.00169128,0.0393807
9532.371,13.049842,0.0017510473,152682,948.7223735000601,870.6859692900704,9025.78,12.052915,1334.3209,4.752011,9532.371,13.049842,0,,,,,948.7223735000601,0.001121871,870.6859692900704,0.001138611,-0.0032355124,0.030902945
9574.893,13.078194,0.0017510414,152683,948.7231278817237,870.6885096837777,9066.003,12.079102,1325.1981,4.7527432,9574.893,13.078194,0,,,,,948.7231278817237,0.0011230852,870.6885096837777,0.0011355006,-0.005846792,0.032270715
9545.198,13.066787,0.0017510356,152684,948.7241956313958,870.6882975586688,9040.304,12.068565,1334.0164,4.746522,9545.198,13.066787,0,,,,,948.7241956313958,0.0011231432,870.6882975586688,0.0011394148,-0.0031700546,0.033021808
9528.327,13.056919,0.0017510296,152685,948.7189485604857,870.6754386117722,9021.634,12.059451,1330.9263,4.756382,9528.327,13.056919,0,,,,,948.7189485604857,0.0011239939,870.6754386117722,0.0011411579,-0.01194081,0.019977048
9552.236,13.05316,0.0017510238,152686,948.7304994596665,870.6993056230277,9046.017,12.05598,1325.1272,4.743429,9552.236,13.05316,0,,,,,948.7304994596665,0.0011201617,870.6993056230277,0.0011361905,0.004819568,0.046132024
9557.768,13.05852,0.0017510179,152687,948.7223919442378,870.6977217958295,9053.036,12.060931,1326.6729,4.746658,9557.768,13.05852,0,,,,,948.7223919442378,0.0011201461,870.6977217958295,0.0011349628,-0.0030201448,0.042695582
9540.711,13.05399,0.001751012,152688,948.7235376975925,870.6808836604832,9036.21,12.0567465,1329.4999,4.74813,9540.711,13.05399,0,,,,,948.7235376975925,0.0011210933,870.6808836604832,0.0011368833,-0.0055596633,0.024792662
9538.49,13.063422,0.0017510061,152689,948.7202114585543,870.689726361139,9032.155,12.065457,1330.3782,4.769787,9538.49,13.063422,0,,,,,948.7202114585543,0.0011238455,870.689726361139,0.0011381618,-0.0064883414,0.036497038
9509.224,13.051555,0.0017510002,152690,948.7273066512853,870.6866551895913,9006.63,12.054498,1341.5616,4.761267,9509.224,13.051555,0,,,,,948.7273066512853,0.0011239048,870.6866551895913,0.0011390421,0.0001521864,0.03040105
9563.029,13.068971,0.0017509944,152691,948.7233837105522,870.6884877576772,9057.973,12.070582,1327.1735,4.743317,9563.029,13.068971,0,,,,,948.7233837105522,0.0011209568,870.6884877576772,0.0011363367,-0.0034759957,0.033830944
9562.141,13.062482,0.0017509884,152692,948.7216061026878,870.6806729052225,9056.257,12.064589,1324.7643,4.7447534,9562.141,13.062482,0,,,,,948.7216061026878,0.0011215261,870.6806729052225,0.0011350553,-0.0069342772,0.026660858
9541.873,13.054422,0.0017509825,152693,948.7158320650032,870.67793622776,9033.659,12.057146,1326.3748,4.751347,9541.873,13.054422,0,,,,,948.7158320650032,0.0011230769,870.67793622776,0.0011389217,-0.014091712,0.019467263
9563.371,13.073435,0.0017509767,152694,948.7334740283322,870.7005781136495,9055.562,12.074706,1331.5385,4.757745,9563.371,13.073435,0,,,,,948.7334740283322,0.001121127,870.7005781136495,0.0011379549,0.0059546824,0.0459924
9536.845,13.054772,0.0017509707,152695,948.7229667617751,870.6861199189019,9030.878,12.057469,1333.0695,4.7534966,9536.845,13.054772,0,,,,,948.7229667617751,0.0011210531,870.6861199189019,0.0011382826,-0.0045253937,0.030623958
9558.726,13.061632,0.0017509648,152696,948.7204098796764,870.68011013387,9051.683,12.063806,1322.852,4.73884,9558.726,13.061632,0,,,,,948.7204098796764,0.0011207635,870.68011013387,0.0011391767,-0.008974862,0.020484615
9553.715,13.053747,0.001750959,152697,948.722153118307,870.6892673660877,9047.966,12.056522,1328.8021,4.7419767,9553.715,13.053747,0,,,,,948.722153118307,0.0011208113,870.6892673660877,0.0011362537,-0.005841723,0.0323617
9547.579,13.057743,0.001750953,152698,948.730493432873,870.7041344641246,9040.915,12.060213,1334.6996,4.7532372,9547.579,13.057743,0,,,,,948.730493432873,0.0011197061,870.7041344641246,0.001137107,0.0038368572,0.047993105
9531.334,13.05581,0.0017509471,152699,948.7217346914124,870.6837215513547,9024.431,12.058428,1334.3333,4.761609,9531.334,13.05581,0,,,,,948.7217346914124,0.0011254157,870.6837215513547,0.0011401303,-0.008169347,0.029851954
9546.531,13.052565,0.0017509412,152700,948.7279576303631,870.6854414572119,9039.698,12.055429,1330.2207,4.7449756,9546.531,13.052565,0,,,,,948.7279576303631,0.0011224054,870.6854414572119,0.0011362613,-0.00059938314,0.030827634
9548.987,13.063247,0.0017509353,152701,948.7227053444217,870.6900040486939,9043.44,12.065296,1329.7787,4.749388,9548.987,13.063247,0,,,,,948.7227053444217,0.0011210925,870.6900040486939,0.0011360616,-0.003402895,0.036596023
9565.034,13.065048,0.0017509294,152702,948.7184911381986,870.6761974142535,9057.465,12.06696,1333.0272,4.7470803,9565.034,13.065048,0,,,,,948.7184911381986,0.001122347,870.6761974142535,0.0011367789,-0.01082942,0.020116705
9523.7295,13.051891,0.0017509235,152703,948.7225053168287,870.6873535887261,9014.002,12.054808,1327.6655,4.753307,9523.7295,13.051891,0,,,,,948.7225053168287,0.0011261762,870.6873535887261,0.0011428924,-0.0054042004,0.031094713
9545.611,13.054625,0.0017509175,152704,948.7291332041179,870.6951407624101,9040.991,12.057333,1331.6901,4.7472835,9545.611,13.054625,0,,,,,948.7291332041179,0.001120019,870.6951407624101,0.0011369626,0.002169271,0.038400616
9564.073,13.059405,0.0017509116,152705,948.7216249044042,870.6827556101066,9058.111,12.061748,1329.2021,4.7456727,9564.073,13.059405,0,,,,,948.7216249044042,0.0011197354,870.6827556101066,0.0011363472,-0.0077237748,0.026346618
9530.2705,13.061023,0.0017509056,152706,948.7255366697863,870.6894051210492,9027.367,12.063242,1338.1886,4.7649918,9530.2705,13.061023,0,,,,,948.7255366697863,0.0011226224,870.6894051210492,0.0011386548,-0.00074713305,0.03489266
9554.338,13.056891,0.0017508998,152707,948.7233776030663,870.6863436303826,9049.955,12.059427,1327.0562,4.7410507,9554.338,13.056891,0,,,,,948.7233776030663,0.0011216322,870.6863436303826,0.0011368615,-0.0065583517,0.030450495
9537.6045,13.064876,0.0017508939,152708,948.7228594992395,870.6827640091947,9032.792,12.066801,1330.3773,4.763355,9537.6045,13.064876,0,,,,,948.7228594992395,0.001124537,870.6827640091947,0.0011381631,-0.0044368412,0.026472675
9540.387,13.054501,0.001750888,152709,948.7246022309776,870.6850193853651,9034.625,12.057218,1330.5457,4.7509637,9540.387,13.054501,0,,,,,948.7246022309776,0.0011225357,870.6850193853651,0.0011360776,-0.004699595,0.030625328
9552.869,13.071559,0.001750882,152710,948.7248190527541,870.6885961932358,9049.161,12.072972,1339.3745,4.761304,9552.869,13.071559,0,,,,,948.7248190527541,0.0011201081,870.6885961932358,0.001136933,-0.0015727128,0.03157886
9570.689,13.061223,0.0017508761,152711,948.7220369403328,870.6857377286457,9063.744,12.063427,1321.3091,4.7397313,9570.689,13.061223,0,,,,,948.7220369403328,0.0011193207,870.6857377286457,0.0011354293,-0.006285039,0.030786572
9546.84,13.057905,0.0017508701,152712,948.7245354671345,870.6862940005834,9043.191,12.060362,1323.2532,4.757585,9546.84,13.057905,0,,,,,948.7245354671345,0.0011201053,870.6862940005834,0.0011364028,-0.0038802517,0.03086412
9538.636,13.058893,0.0017508642,152713,948.7286552922458,870.7063730737309,9034.523,12.0612755,1328.2047,4.7633185,9538.636,13.058893,0,,,,,948.7286552922458,0.0011192017,870.7063730737309,0.001136941,0.004823631,0.05404826
9542.666,13.058231,0.0017508583,152714,948.720103328631,870.6741456734914,9037.467,12.060664,1329.1636,4.751672,9542.666,13.058231,0,,,,,948.720103328631,0.0011241301,870.6741456734914,0.0011382268,-0.00908668,0.016369192
9537.475,13.0528755,0.0017508523,152715,948.7262395609806,870.693973224616,9032.74,12.055717,1322.9714,4.7408233,9537.475,13.0528755,0,,,,,948.7262395609806,0.0011217494,870.693973224616,0.0011380749,-0.0016408461,0.03876486
9554.782,13.072594,0.0017508464,152716,948.7198717458062,870.6803669111451,9047.597,12.073929,1336.076,4.754292,9554.782,13.072594,0,,,,,948.7198717458062,0.0011202106,870.6803669111451,0.0011400752,-0.006426668,0.025435917
9562.226,13.083992,0.0017508405,152717,948.724762678242,870.6866350112483,9054.709,12.084456,1332.5376,4.7812653,9562.226,13.083992,0,,,,,948.724762678242,0.0011234739,870.6866350112483,0.0011375434,-0.0045332448,0.02938028
9555.664,13.06785,0.0017508345,152718,948.7245958593237,870.6878985003692,9051.328,12.069548,1331.7633,4.7629747,9555.664,13.06785,0,,,,,948.7245958593237,0.001120953,870.6878985003692,0.0011364527,-0.003023191,0.03140347
9573.425,13.082133,0.0017508286,152719,948.7197570071302,870.6821774952073,9068.354,12.082739,1328.6918,4.762623,9573.425,13.082133,0,,,,,948.7197570071302,0.001121184,870.6821774952073,0.0011356015,-0.00800387,0.0268346
9545.279,13.066635,0.0017508226,152720,948.7293629954432,870.6997508322457,9036.208,12.068425,1334.7048,4.767462,9545.279,13.066635,0,,,,,948.7293629954432,0.0011210265,870.6997508322457,0.001140355,0.0029255839,0.044986144
9538.22,13.052597,0.0017508167,152721,948.7232520513584,870.6856585951477,9027.254,12.055459,1334.541,4.753088,9538.22,13.052597,0,,,,,948.7232520513584,0.0011220129,870.6856585951477,0.0011393699,-0.0063393787,0.029801968
9557.783,13.052977,0.0017508108,152722,948.7280459705022,870.6988881715107,9049.701,12.055811,1320.9242,4.733598,9557.783,13.052977,0,,,,,948.7280459705022,0.0011198376,870.6988881715107,0.0011366379,0.00043858585,0.04539902
9560.86,13.072437,0.0017508048,152723,948.7179480307437,870.6840658489554,9053.992,12.073784,1325.5902,4.7711678,9560.86,13.072437,0,,,,,948.7179480307437,0.0011220701,870.6840658489554,0.0011372631,-0.008061649,0.02918339
9553.668,13.060437,0.0017507989,152724,948.7191997304566,870.6778353029983,9045.859,12.062701,1333.1366,4.745558,9553.668,13.060437,0,,,,,948.7191997304566,0.0011220381,870.6778353029983,0.0011386377,-0.009026136,0.021923702
9525.784,13.051564,0.0017507928,152725,948.7272343733633,870.6897835841646,9016.993,12.054506,1335.7545,4.76048,9525.784,13.051564,0,,,,,948.7272343733633,0.0011239235,870.6897835841646,0.0011399747,0.0014765798,0.035132453
9562.08,13.0721855,0.0017507869,152726,948.7242332169155,870.6887713658605,9056.213,12.073551,1329.9308,4.750755,9562.08,13.0721855,0,,,,,948.7242332169155,0.0011192664,870.6887713658605,0.0011377031,-0.0034644632,0.032315623
9557.6,13.06279,0.001750781,152727,948.7233027284483,870.691142477702,9050.244,12.064874,1325.5986,4.745945,9557.6,13.06279,0,,,,,948.7233027284483,0.0011204226,870.691142477702,0.0011357252,-0.004377777,0.038064137
9526.8,13.04908,0.001750775,152728,948.7221465107002,870.6802238698162,9021.436,12.052211,1333.2786,4.748249,9526.8,13.04908,0,,,,,948.7221465107002,0.0011246299,870.6802238698162,0.0011395975,-0.008297802,0.023495829
9534.916,13.041957,0.0017507691,152729,948.7225917145016,870.6818906348499,9022.41,12.045632,1331.7322,4.745179,9534.916,13.041957,0,,,,,948.7225917145016,0.0011246282,870.6818906348499,0.0011403584,-0.0072509875,0.023016952
9547.178,13.0656185,0.0017507632,152730,948.7178712701458,870.6836048582716,9042.055,12.067487,1333.9506,4.754138,9547.178,13.0656185,0,,,,,948.7178712701458,0.0011225059,870.6836048582716,0.0011390203,-0.00850264,0.029015286
9551.493,13.055119,0.0017507571,152731,948.7243802251882,870.6870087419495,9046.054,12.057788,1327.1487,4.7414694,9551.493,13.055119,0,,,,,948.7243802251882,0.0011204737,870.6870087419495,0.0011349478,-0.003465038,0.032963857
9563.933,13.072875,0.0017507512,152732,948.7274136076268,870.6869632127462,9056.008,12.074188,1325.1066,4.7651906,9563.933,13.072875,0,,,,,948.7274136076268,0.0011206479,870.6869632127462,0.0011364627,0.00027642548,0.032379635
9547.907,13.062673,0.0017507452,152733,948.719470318901,870.6845998047592,9042.18,12.064766,1326.5128,4.765302,9547.907,13.062673,0,,,,,948.719470318901,0.001120927,870.6845998047592,0.0011360358,-0.008057162,0.030666355
9557.179,13.066861,0.0017507393,152734,948.7238755986618,870.6873682185828,9045.447,12.068635,1334.9618,4.752489,9557.179,13.066861,0,,,,,948.7238755986618,0.0011214049,870.6873682185828,0.0011380031,-0.003507247,0.032298476
9530.91,13.0453005,0.0017507332,152735,948.7258539246417,870.6855901671137,9026.29,12.04872,1328.1503,4.7419643,9530.91,13.0453005,0,,,,,948.7258539246417,0.0011215294,870.6855901671137,0.001138035,-0.0018224801,0.03246537
9545.89,13.05376,0.0017507273,152736,948.7199597882869,870.6808246289053,9043.0,12.056533,1324.6996,4.742521,9545.89,13.05376,0,,,,,948.7199597882869,0.0011208814,870.6808246289053,0.0011382148,-0.009071404,0.022696214
9545.745,13.053532,0.0017507214,152737,948.7243300751312,870.6844787478682,9042.354,12.056324,1331.7743,4.743576,9545.745,13.053532,0,,,,,948.7243300751312,0.0011208745,870.6844787478682,0.0011367146,-0.0029298426,0.028190264
9554.396,13.061101,0.0017507153,152738,948.7240309310167,870.6914255392039,9049.502,12.0633135,1325.5173,4.746987,9554.396,13.061101,0,,,,,948.7240309310167,0.0011216399,870.6914255392039,0.0011361644,-0.003281888,0.036295325
9556.392,13.059672,0.0017507094,152739,948.7209683193504,870.6862778221403,9051.103,12.061995,1332.5371,4.7500243,9556.392,13.059672,0,,,,,948.7209683193504,0.0011195141,870.6862778221403,0.0011354514,-0.0055830358,0.031022692
9554.815,13.055621,0.0017507034,152740,948.725622184752,870.6882031971114,9045.911,12.058253,1322.3297,4.7469144,9554.815,13.055621,0,,,,,948.725622184752,0.0011217309,870.6882031971114,0.0011349438,-0.002137322,0.033108007
9558.049,13.0624275,0.0017506974,152741,948.7211062621333,870.6843149663982,9053.336,12.064539,1328.338,4.7505264,9558.049,13.0624275,0,,,,,948.7211062621333,0.0011230591,870.6843149663982,0.0011344836,-0.0068487944,0.028830083
9538.94,13.05469,0.0017506914,152742,948.7244312136897,870.6883399708222,9033.995,12.057394,1324.6622,4.743847,9538.94,13.05469,0,,,,,948.7244312136897,0.0011213272,870.6883399708222,0.0011386222,-0.0020429858,0.03184926
9574.93,13.060487,0.0017506855,152743,948.7252835492491,870.6882168948762,9066.605,12.062747,1323.8573,4.7413898,9574.93,13.060487,0,,,,,948.7252835492491,0.0011184068,870.6882168948762,0.0011347831,-0.003959587,0.03142263
9544.323,13.055375,0.0017506795,152744,948.7248051032915,870.6895316658937,9038.917,12.058025,1329.8528,4.7483068,9544.323,13.055375,0,,,,,948.7248051032915,0.0011228237,870.6895316658937,0.0011383252,-0.004363641,0.033144016
9547.429,13.053123,0.0017506735,152745,948.7224501567941,870.6851991038335,9041.329,12.055946,1326.045,4.7508235,9547.429,13.053123,0,,,,,948.7224501567941,0.0011199019,870.6851991038335,0.0011355751,-0.006051079,0.029746084
9529.193,13.05104,0.0017506675,152746,948.7250042999816,870.6889325021931,9024.184,12.054022,1325.3917,4.7486987,9529.193,13.05104,0,,,,,948.7250042999816,0.001122924,870.6889325021931,0.0011366706,-0.0018724595,0.034820754
9560.386,13.063201,0.0017506615,152747,948.721581080558,870.6869046362505,9054.106,12.065253,1332.1509,4.745308,9560.386,13.063201,0,,,,,948.721581080558,0.0011190751,870.6869046362505,0.0011364446,-0.005579525,0.032267794
9552.847,13.064826,0.0017506555,152748,948.7211374916509,870.6801487621453,9048.008,12.066754,1332.7058,4.755415,9552.847,13.064826,0,,,,,948.7211374916509,0.0011228396,870.6801487621453,0.0011363329,-0.008776111,0.02522285
9543.387,13.0579605,0.0017506495,152749,948.7253672241794,870.6872204587604,9039.36,12.060413,1330.1709,4.7503757,9543.387,13.0579605,0,,,,,948.7253672241794,0.001121632,870.6872204587604,0.0011371701,-0.0027529567,0.03201038
9532.231,13.048812,0.0017506435,152750,948.7191499940469,870.681992237846,9029.353,12.051963,1328.5968,4.7444797,9532.231,13.048812,0,,,,,948.7191499940469,0.0011229415,870.681992237846,0.0011374097,-0.0078022317,0.025572004
9540.169,13.059575,0.0017506375,152751,948.7231245829965,870.6873910639964,9035.965,12.061905,1333.653,4.7530584,9540.169,13.059575,0,,,,,948.7231245829965,0.0011201237,870.6873910639964,0.0011376829,-0.0028773479,0.030473772
9558.1455,13.062878,0.0017506315,152752,948.7259053708498,870.6899438473156,9052.219,12.064955,1332.8718,4.746673,9558.1455,13.062878,0,,,,,948.7259053708498,0.0011199579,870.6899438473156,0.0011356443,-0.0014281896,0.035359643
9561.502,13.058894,0.0017506256,152753,948.7233425118294,870.6859342559493,9057.222,12.061276,1326.8706,4.7426248,9561.502,13.058894,0,,,,,948.7233425118294,0.0011197706,870.6859342559493,0.0011354821,-0.0070843818,0.029433932
9553.063,13.057043,0.0017506195,152754,948.7254666418218,870.6883068860277,9048.207,12.0595665,1325.6073,4.745841,9553.063,13.057043,0,,,,,948.7254666418218,0.0011198053,870.6883068860277,0.0011353383,-0.002824669,0.03354204
9587.318,13.076153,0.0017506136,152755,948.7279621036463,870.6890086722323,9076.672,12.077216,1323.3973,4.746766,9587.318,13.076153,0,,,,,948.7279621036463,0.0011181588,870.6890086722323,0.0011348081,-0.0004544943,0.033102963
9540.913,13.052294,0.0017506075,152756,948.7233033148883,870.6887820076414,9033.394,12.05518,1324.6971,4.746702,9540.913,13.052294,0,,,,,948.7233033148883,0.0011215906,870.6887820076414,0.0011395796,-0.0018082884,0.03235351
9533.042,13.061363,0.0017506015,152757,948.7238881423332,870.6855845867428,9027.464,12.063557,1336.0514,4.7553697,9533.042,13.061363,0,,,,,948.7238881423332,0.0011228835,870.6855845867428,0.0011403883,-0.0036915212,0.03025036
9556.615,13.065682,0.0017505955,152758,948.7202506360087,870.6846340569335,9051.748,12.067546,1332.1122,4.750434,9556.615,13.065682,0,,,,,948.7202506360087,0.0011218422,870.6846340569335,0.0011355419,-0.0077217063,0.029909015
9538.18,13.051761,0.0017505895,152759,948.7242610024473,870.6904996772971,9034.373,12.0546875,1328.883,4.7425904,9538.18,13.051761,0,,,,,948.7242610024473,0.0011207414,870.6904996772971,0.0011386251,-0.00015429808,0.03350528
9548.435,13.07206,0.0017505835,152760,948.7194867621666,870.6803566742392,9044.891,12.073436,1333.1582,4.7665067,9548.435,13.07206,0,,,,,948.7194867621666,0.0011222659,870.6803566742392,0.0011382618,-0.0071182414,0.02427806
9535.918,13.065534,0.0017505775,152761,948.7251102337036,870.687310654647,9031.952,12.067409,1332.8665,4.756992,9535.918,13.065534,0,,,,,948.7251102337036,0.0011234368,870.687310654647,0.0011391757,-0.002363588,0.032578286
9541.184,13.068713,0.0017505714,152762,948.7241441014771,870.6879355902271,9034.052,12.070346,1344.9255,4.7691636,9541.184,13.068713,0,,,,,948.7241441014771,0.001123337,870.6879355902271,0.0011375886,-0.0036914123,0.034380887
9581.566,13.070805,0.0017505655,152763,948.7312084355156,870.7021696292658,9069.762,12.072276,1322.5139,4.7555957,9581.566,13.070805,0,,,,,948.7312084355156,0.0011178603,870.7021696292658,0.0011365057,0.0030752649,0.04979328
9527.531,13.054261,0.0017505594,152764,948.7208462274325,870.6727864474836,9024.773,12.056996,1338.1896,4.7584,9527.531,13.054261,0,,,,,948.7208462274325,0.0011228408,870.6727864474836,0.0011401725,-0.007925479,0.014187505
9542.225,13.061635,0.0017505534,152765,948.7183655181428,870.6812831254787,9030.77,12.063808,1335.6553,4.7523885,9542.225,13.061635,0,,,,,948.7183655181428,0.0011239027,870.6812831254787,0.0011432115,-0.011282089,0.024854034
9529.988,13.04802,0.0017505473,152766,948.724632343238,870.6836742705262,9025.574,12.051232,1330.1615,4.747551,9529.988,13.04802,0,,,,,948.724632343238,0.0011208626,870.6836742705262,0.0011381065,-0.001866088,0.026924467
9552.4,13.060668,0.0017505414,152767,948.7228042078973,870.6875024427045,9045.63,12.062914,1320.8625,4.766424,9552.4,13.060668,0,,,,,948.7228042078973,0.0011191438,870.6875024427045,0.0011362083,-0.0033799992,0.034087755
9548.3,13.058778,0.0017505353,152768,948.7252093727906,870.6871162089984,9046.997,12.061169,1330.709,4.749179,9548.3,13.058778,0,,,,,948.7252093727906,0.0011182891,870.6871162089984,0.0011365295,-0.000741112,0.031633545
9567.071,13.071263,0.0017505293,152769,948.7179501883544,870.6865551190889,9060.91,12.0727,1330.4177,4.7578583,9567.071,13.071263,0,,,,,948.7179501883544,0.0011201793,870.6865551190889,0.0011361764,-0.008308738,0.02923363
9536.579,13.064995,0.0017505232,152770,948.7238975926598,870.6889060603601,9034.372,12.066911,1333.4614,4.76013,9536.579,13.064995,0,,,,,948.7238975926598,0.0011222041,870.6889060603601,0.001139206,-0.0020745574,0.031823155
9536.337,13.050998,0.0017505172,152771,948.7210800779502,870.6837359727758,9034.652,12.053982,1330.1309,4.7468004,9536.337,13.050998,0,,,,,948.7210800779502,0.001121717,870.6837359727758,0.0011356209,-0.0068756393,0.027709017
9560.94,13.058612,0.0017505112,152772,948.7239651381967,870.6836754805312,9053.738,12.061014,1329.2744,4.744314,9560.94,13.058612,0,,,,,948.7239651381967,0.0011207351,870.6836754805312,0.0011365049,-0.004189347,0.027679197
9538.32,13.069197,0.0017505052,152773,948.7242758475069,870.6917595325092,9033.527,12.070791,1332.6758,4.7618093,9538.32,13.069197,0,,,,,948.7242758475069,0.0011239273,870.6917595325092,0.0011395097,-0.0044733463,0.037078418
9547.2705,13.070038,0.0017504991,152774,948.7250190935877,870.6784121025661,9044.186,12.0715685,1337.2299,4.759233,9547.2705,13.070038,0,,,,,948.7250190935877,0.001122795,870.6784121025661,0.001138366,-0.0037647171,0.023885809
9546.136,13.063541,0.0017504931,152775,948.7225556071236,870.6842052815175,9043.789,12.065568,1326.1718,4.7451735,9546.136,13.063541,0,,,,,948.7225556071236,0.00112138,870.6842052815175,0.0011388689,-0.007911599,0.027635127
9568.407,13.058505,0.001750487,152776,948.7258546017263,870.6868075435236,9062.549,12.060917,1320.0813,4.7402024,9568.407,13.058505,0,,,,,948.7258546017263,0.001120435,870.6868075435236,0.0011346089,-0.003225006,0.03207288
9552.589,13.066052,0.001750481,152777,948.7231244803979,870.6856308523937,9048.904,12.067887,1334.6389,4.7562494,9552.589,13.066052,0,,,,,948.7231244803979,0.0011215409,870.6856308523937,0.00113768,-0.0033449247,0.03093507
9539.454,13.0553875,0.0017504749,152778,948.7204415581272,870.6877293579981,9036.995,12.058037,1333.5685,4.751192,9539.454,13.0553875,0,,,,,948.7204415581272,0.0011208825,870.6877293579981,0.0011369287,-0.007822101,0.030096622
9554.341,13.066615,0.0017504689,152779,948.7260876290832,870.6872799279713,9045.035,12.068406,1338.5879,4.757448,9554.341,13.066615,0,,,,,948.7260876290832,0.0011214731,870.6872799279713,0.0011381317,-0.0024213498,0.031835362
9532.123,13.052764,0.0017504628,152780,948.7254040270535,870.6863992930023,9025.988,12.0556135,1334.0908,4.7562723,9532.123,13.052764,0,,,,,948.7254040270535,0.0011222406,870.6863992930023,0.0011371593,-0.0015809878,0.028778065
9571.322,13.056847,0.0017504569,152781,948.7224131338698,870.686425491505,9064.436,12.059384,1318.8279,4.7384777,9571.322,13.056847,0,,,,,948.7224131338698,0.0011182,870.686425491505,0.0011337231,-0.0042600674,0.030466126
9573.983,13.06136,0.0017504508,152782,948.7205983124408,870.6858754934594,9068.848,12.063554,1318.4359,4.734648,9573.983,13.06136,0,,,,,948.7205983124408,0.0011185913,870.6858754934594,0.0011353357,-0.0068689073,0.02897437
9544.701,13.056473,0.0017504448,152783,948.7231343553435,870.6857667283946,9040.848,12.05904,1325.5269,4.7424135,9544.701,13.056473,0,,,,,948.7231343553435,0.0011209877,870.6857667283946,0.0011375424,-0.0064660343,0.03030898
9532.713,13.046583,0.0017504387,152784,948.7233712581958,870.6878252453984,9028.858,12.049906,1326.2168,4.7434864,9532.713,13.046583,0,,,,,948.7233712581958,0.0011225439,870.6878252453984,0.0011383692,-0.0038897644,0.030399494
9543.197,13.066692,0.0017504327,152785,948.725520721769,870.686004393158,9039.987,12.068478,1331.6274,4.757618,9543.197,13.066692,0,,,,,948.725520721769,0.0011209762,870.686004393158,0.0011390231,-0.0014922132,0.030554695
9568.204,13.067676,0.0017504265,152786,948.724079234886,870.6916124013759,9057.26,12.0693865,1321.3782,4.751436,9568.204,13.067676,0,,,,,948.724079234886,0.0011210451,870.6916124013759,0.0011369289,-0.0046893647,0.03529996
9524.705,13.043719,0.0017504204,152787,948.7224599903319,870.6801737084296,9018.5625,12.047259,1331.9696,4.7464185,9524.705,13.043719,0,,,,,948.7224599903319,0.0011240507,870.6801737084296,0.0011415451,-0.005725685,0.021685936
9548.376,13.058371,0.0017504144,152788,948.7193332394821,870.6852858630942,9037.952,12.060792,1333.6545,4.755666,9548.376,13.058371,0,,,,,948.7193332394821,0.0011227595,870.6852858630942,0.0011383825,-0.009913014,0.031637605
9519.871,13.045084,0.0017504083,152789,948.7310638476512,870.693207825085,9014.03,12.048521,1334.1101,4.751782,9519.871,13.045084,0,,,,,948.7310638476512,0.0011218812,870.693207825085,0.0011409537,0.00448899,0.03972587
