kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_smass,koi_slogg,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_impact,koi_duration,koi_ingress,koi_dor,koi_period_log,koi_prad_category,koi_steff_category,stellar_density
K06618.01,,CANDIDATE,CANDIDATE,8.6040858,87.6,0.94,947.0,189.96,6250.0,0.986,1.052,4.472,1,159.0,4.7836475,7.3783555,0.4146,3.01,,20.1,2.2621886120966934,Sub-Earth,F-dwarf,1.0974506371919412
K06619.01,,FALSE POSITIVE,FALSE POSITIVE,1.330333096,61867.0,24.3,1634.0,1691.25,5984.0,0.906,0.993,4.521,1,809.0,360.2912,2587.2346,0.692,5.045,,2.28216,0.8460112170165036,Jupiter-size,G-dwarf,1.3352563606691532
K06620.01,,FALSE POSITIVE,FALSE POSITIVE,1.140133012,223.2,126.77,4057.850000000004,65691.90670000119,6715.0,5.97,2.114,3.211,1,1185.0,3.3873115,9.473499,1.181,9.251,,1.199,0.7608679822423963,Jupiter-size,F-dwarf,0.0099353229743445
K06621.01,,FALSE POSITIVE,FALSE POSITIVE,7.946367138,278086.0,36.01,629.0,36.92,4789.0,0.573,0.571,4.678,1,167.0,2484.7917,16605.479,0.636,2.58667,,33.842,2.1912475435157597,Jupiter-size,K-dwarf,3.0350946721241185
K06622.01,,FALSE POSITIVE,FALSE POSITIVE,16.832079803,48374.6,61.35,1243.0,565.17,6300.0,2.755,1.223,3.646,1,80.0,929.0034,5343.073,0.218,7.79748,,19.537,2.8809990713427327,Jupiter-size,F-dwarf,0.05848731001420453
K06623.01,,FALSE POSITIVE,FALSE POSITIVE,7.346159047,121807.0,44.48,835.0,114.57,5616.0,0.81,0.905,4.574,1,178.0,449.17242,3781.766,0.945,6.5974,,10.0082,2.1218014386616404,Jupiter-size,G-dwarf,1.7029171629588231
K06624.01,,FALSE POSITIVE,FALSE POSITIVE,26.2402438,174.0,1.16,583.0,27.36,5649.0,0.875,0.787,4.45,1,52.0,3.063289,7.3192124,0.36,3.024,,62.7,3.3046954313146815,Sub-Earth,G-dwarf,1.1747638483965015
K06625.01,,FALSE POSITIVE,FALSE POSITIVE,10.738427243,1684.2,6.96,1137.0,394.4,6180.0,1.686,1.053,4.007,1,93.0,75.812805,358.12863,0.036,2.3544,,36.146,2.462867839752835,Jupiter-size,F-dwarf,0.21971295257657042
K07882.01,,CANDIDATE,CANDIDATE,65.415183,417.1,1.31,295.0,1.79,4348.0,0.646,0.636,4.62,1,21.0,3.294888,7.2306123,0.377,4.224,,111.9,4.195925689982312,Earth-size,K-dwarf,2.359171763936703
K06753.01,,CANDIDATE,CANDIDATE,72.28198,1265.0,13.11,984.0,221.28,7694.0,3.627,2.054,3.631,1,5.0,5.959367,8.225384,0.2405,2.478,,224.0,4.294314739651505,Jupiter-size,Hot-star,0.04304847514057814
K06754.01,,FALSE POSITIVE,FALSE POSITIVE,23.832382513,278997.0,63.78,623.0,35.58,5722.0,1.0,1.037,4.454,1,0.0,1637.1958,5312.4517,0.664,7.06068,,37.1055,3.212148547917283,Jupiter-size,G-dwarf,1.037
K06755.01,,FALSE POSITIVE,FALSE POSITIVE,1.428766771,92.2,1.01,1737.0,2157.42,6197.0,1.035,1.096,4.449,1,945.0,3.3493674,10.793255,0.354,3.9753,,2.675349,0.8873836268838192,Sub-Earth,F-dwarf,0.9885292054121526
K06756.01,,FALSE POSITIVE,FALSE POSITIVE,14.5567427,185.1,1.38,783.0,89.02,6153.0,0.993,1.065,4.471,1,91.0,5.960252,8.018877,0.4308,1.421,,71.7,2.744494158789706,Earth-size,F-dwarf,1.0876818016854035
K06757.01,,FALSE POSITIVE,FALSE POSITIVE,1.106560721,253683.0,47.63,1782.0,2382.7,6205.0,0.873,0.948,4.534,1,1216.0,559.67114,6061.718,0.531,2.64151,,4.593,0.7450566275614815,Jupiter-size,F-dwarf,1.4248383842118095
K06758.01,,FALSE POSITIVE,FALSE POSITIVE,0.721624431,157754.0,40.61,1604.0,1560.97,5067.0,0.715,0.686,4.565,1,1860.0,856.8953,11568.972,0.855,2.54242,,2.9512,0.5432682817535979,Jupiter-size,K-dwarf,1.8767481235083567
K06759.01,,CANDIDATE,CANDIDATE,371.70965709,421.1,2.39,878.0,141.6,5767.0,1.0,0.974,4.438,1,4.0,8.586188,9.766876,0.537,4.65,,15.46,5.920799717311317,Sub-Neptune,G-dwarf,0.974
K06760.01,,FALSE POSITIVE,FALSE POSITIVE,10.81589054,45399.6,32.48,1086.0,328.64,6269.0,1.508,1.065,4.109,1,125.0,911.9885,6392.967,0.219,4.73495,,20.552,2.469445281475947,Jupiter-size,F-dwarf,0.3105600465732992
K06886.01,,FALSE POSITIVE,FALSE POSITIVE,4.1747072,421.1,2.39,878.0,1914.16,5767.0,1.0,0.974,4.438,1,332.0,3.4507473,9.792963,0.537,11.13,,15.46,1.6437827578405957,Sub-Neptune,G-dwarf,0.974
K06887.01,,FALSE POSITIVE,FALSE POSITIVE,0.622303871,80.9,0.77,2032.0,4050.15,5672.0,0.853,0.742,4.447,1,2153.0,3.5681114,11.808661,0.338,1.84,,2.54,0.4838472815498432,Sub-Earth,G-dwarf,1.1955199061258435
K06888.01,,FALSE POSITIVE,FALSE POSITIVE,23.3924063,62.3,0.84,701.0,57.23,6221.0,1.05,1.008,4.4,1,58.0,6.368076,7.4262424,0.3153,3.416,,50.1,3.1942718666479144,Sub-Earth,F-dwarf,0.8707482993197277
K06889.01,,CANDIDATE,CANDIDATE,75.906736,26.9,0.63,507.0,15.65,6140.0,1.206,0.941,4.248,1,18.0,7.4784055,8.695344,0.0506,11.64,,50.0,4.342593466953727,Sub-Earth,F-dwarf,0.5364727908047054
K06890.01,,CANDIDATE,CANDIDATE,2.15888911,102.4,0.72,1130.0,384.49,5269.0,0.713,0.79,4.627,1,623.0,3.144066,8.309589,0.224,1.791,,9.08,1.1502204183231692,Sub-Earth,G-dwarf,2.17950817202037
K06891.01,,FALSE POSITIVE,FALSE POSITIVE,4.608901433,378548.0,48.72,1007.0,242.9,5938.0,0.755,0.844,4.605,1,0.0,2359.32,19255.50510000015,0.386,8.73393,,6.2983,1.7243548773641264,Jupiter-size,G-dwarf,1.961108363145453
K06892.01,,CANDIDATE,CANDIDATE,17.5806026,138.8,1.87,816.0,104.96,5839.0,1.358,1.063,4.199,1,75.0,2.909661698,7.4205017,0.879,4.17,,16.22,2.9221181655831217,Earth-size,G-dwarf,0.4244572487122285
K06893.01,,FALSE POSITIVE,FALSE POSITIVE,3.326193904,178470.0,14.72,521.0,17.41,3640.0,0.44363,0.463,4.808110000000003,1,196.0,449.32178,3452.277,0.003,2.08375,,16.923,1.4646881494574637,Jupiter-size,M-dwarf,5.302959001841253
K07017.01,,FALSE POSITIVE,FALSE POSITIVE,12.823275455,121991.0,44.29,743.0,72.0,5973.0,0.826,0.907,4.562,1,106.0,559.0712,3967.1553,0.93,5.32062,,21.482,2.626353798578762,Jupiter-size,G-dwarf,1.6094116662394067
K07018.01,,FALSE POSITIVE,FALSE POSITIVE,37.183276326,221205.0,55.0,594.0,29.41,5657.0,1.168,0.846,4.23,1,38.0,3401.032538000017,16099.348,0.003,14.0996,,28.8457,3.6423976272403196,Jupiter-size,G-dwarf,0.5309355857199044
K07019.01,,FALSE POSITIVE,FALSE POSITIVE,5.065329723,155614.0,60.35,1315.0,705.6,6350.0,1.286,1.03,4.233,1,266.0,1389.5559,13901.998,0.725,4.90392,,9.7756,1.8025889057987585,Jupiter-size,F-dwarf,0.4842998326105554
K07020.01,,FALSE POSITIVE,FALSE POSITIVE,0.957079167,48673.6,72.76,2441.0,8421.62,6367.0,1.468,1.066,4.133,1,1402.0,1031.7512,9399.8545,1.135,3.85011,,2.1347,0.6714531408404911,Jupiter-size,F-dwarf,0.33696053415049626
K07021.01,,FALSE POSITIVE,FALSE POSITIVE,9.380632783,65832.8,46.72,846.0,120.99,5926.0,0.913,1.004,4.519,1,140.0,256.50833,1880.2516,1.084,4.295,,16.585,2.339941837633022,Jupiter-size,G-dwarf,1.3192326165253565
K07022.01,,FALSE POSITIVE,FALSE POSITIVE,10.064687893,10088.0,30.11,679.0,50.11,5185.0,0.705,0.673,4.571,1,131.0,80.204765,580.1726,1.261,3.59854,,12.621,2.4037587664174427,Jupiter-size,K-dwarf,1.9206477120426826
K07023.01,,CANDIDATE,CANDIDATE,2.71772323,70.3,0.72,1123.0,375.05,5135.0,0.874,0.812,4.464,1,254.0,4.565115,8.143619,0.197,3.22,,6.4,1.3131114459689757,Sub-Earth,K-dwarf,1.2162468579940007
K07024.01,,FALSE POSITIVE,FALSE POSITIVE,7.73591011,315131.0,50.46,806.0,99.92,5623.0,0.763,0.853,4.596,1,0.0,3401.032538000017,19255.50510000015,0.613,5.01919,,17.5066,2.1674421293433834,Jupiter-size,G-dwarf,1.920328013096466
K07152.01,,FALSE POSITIVE,FALSE POSITIVE,3.359470825,2707.8,129.93,2421.0,8125.7,6587.0,3.514,1.53,3.531,1,399.0,51.333126,593.68713,1.281,2.14715,,4.832,1.4723506795821144,Jupiter-size,F-dwarf,0.03526031269136965
K07153.01,,FALSE POSITIVE,FALSE POSITIVE,20.729255112,341973.0,53.87,567.0,24.47,5256.0,0.802,0.745,4.502,1,0.0,2993.0203,12528.959,0.575,7.53677,,31.729,3.0786595144355084,Jupiter-size,G-dwarf,1.4442193779858408
K07154.01,,FALSE POSITIVE,FALSE POSITIVE,3.04459739,66.1,0.62,1076.0,317.36,5525.0,0.753,0.843,4.603,1,447.0,5.649042,9.527407,0.385,7.638,,2.913,1.3973820128002519,Sub-Earth,G-dwarf,1.9744341136570982
K07155.01,,FALSE POSITIVE,FALSE POSITIVE,3.796448299,415072.9100000001,232.39,2577.0,10412.56,8117.0,3.07,1.922,3.748,2,0.0,1003.35297,3443.7498,0.249,11.5917,,4.31118,1.56787570631649,Jupiter-size,Hot-star,0.06642602382219696
K07155.02,,FALSE POSITIVE,FALSE POSITIVE,3.79654367,70781.0,159.34,2577.0,10412.56,8117.0,3.07,1.922,3.748,2,26.0,117.00692,403.76572,1.081,11.4071,,2.835,1.5678955897898241,Jupiter-size,Hot-star,0.06642602382219696
K07156.01,,FALSE POSITIVE,FALSE POSITIVE,15.926990634,394232.0,93.94,566.0,24.16,5191.0,0.65,0.635,4.615,1,81.0,1298.961,8702.419,1.368,11.5142,,19.921,2.8289094268896213,Jupiter-size,K-dwarf,2.3122439690487027
K07157.01,,CANDIDATE,CANDIDATE,23.9830523,83.2,1.17,718.0,62.83,5696.0,1.292,0.916,4.178,1,29.0,3.870182,7.363395,0.096,8.77,,20.97,3.2181976869846736,Sub-Earth,G-dwarf,0.42472510529992535
K07158.01,,FALSE POSITIVE,FALSE POSITIVE,1.219049953,53.5,2.48,2948.0,17862.9,5742.0,3.374,1.378,3.521,1,1094.0,10.486861,8.412362,0.0517,1.477,,6.37,0.79707915518874,Sub-Neptune,G-dwarf,0.0358768233976061
K07159.01,,FALSE POSITIVE,FALSE POSITIVE,0.64585177,308504.0,51.1,1234.0,543.24,4399.0,0.463,0.48,4.788,1,1842.0,1314.051,8782.887,1.138,1.97644,,4.4,0.49825804352170483,Jupiter-size,K-dwarf,4.836133315148127
K07283.01,,CANDIDATE,CANDIDATE,134.413808,206.1,1.69,391.0,5.51,6013.0,1.187,1.206,4.37,1,8.0,4.702929,8.684792,0.1857,13.907,,73.5,4.908335334599169,Earth-size,F-dwarf,0.7210994277942702
K07284.01,,FALSE POSITIVE,FALSE POSITIVE,1.70192371,49833.0,40.15,1704.0,1993.63,5826.0,1.262,1.091,4.273,1,628.0,734.7303,7721.653,0.906,3.0271,,4.089,0.9939640044983955,Jupiter-size,G-dwarf,0.542808557589158
K07285.01,,FALSE POSITIVE,FALSE POSITIVE,1.20693963,24.714999999999996,0.97,2847.0,15568.09,7331.0,2.041,1.668,4.041,1,899.0,4.347017,10.076053,0.701,6.881,,1.271,0.7916067730264381,Sub-Earth,F-dwarf,0.1961855571321223
K07286.01,,FALSE POSITIVE,FALSE POSITIVE,3.008602107,120272.0,56.15,1343.0,768.47,6033.0,1.026,0.961,4.398,1,356.0,1955.6256,13952.613,0.948,4.34296,,6.26839,1.3884425787971286,Jupiter-size,F-dwarf,0.8897772662141805
K07287.01,,FALSE POSITIVE,FALSE POSITIVE,41.81145,302.0,1.4,483.0,12.88,5593.0,0.812,0.723,4.478,1,25.0,5.2003217,7.6205,0.0121,2.208,,146.9,3.7568055901742428,Earth-size,G-dwarf,1.3504241923335172
K07288.01,,FALSE POSITIVE,FALSE POSITIVE,0.846291334,190191.0,30.8,1243.0,562.86,4627.0,0.526,0.53,4.721,1,1576.0,282.0145,3594.6064,0.779,1.79962,,4.882,0.6131789426967971,Jupiter-size,K-dwarf,3.6418213460424558
K07289.01,,FALSE POSITIVE,FALSE POSITIVE,1.930451347,53075.2,58.77,1623.0,1637.68,6154.0,1.168,1.247,4.399,1,555.0,893.51215,7656.48,1.121,3.87956,,3.77,1.0751564545102281,Jupiter-size,F-dwarf,0.7825965430174006
K07290.01,,FALSE POSITIVE,FALSE POSITIVE,2.427967843,126975.0,108.33,2275.0,6328.22,7652.0,1.921,1.707,4.104,1,441.0,3401.032538000017,19255.50510000015,0.954,4.7847,,4.7189,1.2319676200030862,Jupiter-size,Hot-star,0.2407971966228427
K07894.01,,CANDIDATE,CANDIDATE,347.97611,341.3,1.62,253.0,0.97,5995.0,0.878,0.964,4.536,1,5.0,5.969478,8.54345,0.057,16.77,,160.9,5.85500346713737,Earth-size,G-dwarf,1.4242738026794999
K07417.01,,FALSE POSITIVE,FALSE POSITIVE,6.840305932,124933.0,62.08,945.0,188.58,5970.0,0.908,0.996,4.521,1,197.0,556.5768,5191.9297,1.094,4.32742,,14.587,2.0592778555397557,Jupiter-size,G-dwarf,1.3304599103896244
K07418.01,,FALSE POSITIVE,FALSE POSITIVE,1.032967155,127.3,21.22,4057.850000000004,65691.90670000119,5283.0,12.816970000000065,2.394,2.56126,1,1198.0,3.4427924,20.868204,0.025,1.17,,6.84,0.7094963785885,Jupiter-size,G-dwarf,0.0011370198397300576
K07419.01,,FALSE POSITIVE,FALSE POSITIVE,2.489550708,29838.9,36.91,1281.0,636.43,6018.0,0.794,0.853,4.569,1,544.0,258.41476,3564.7332,1.185,2.84685,,5.443,1.249772990964271,Jupiter-size,F-dwarf,1.7040703652486437
K07420.01,,FALSE POSITIVE,FALSE POSITIVE,2.980479588,375343.0,70.52,1370.0,833.83,6065.0,1.047,0.954,4.377,1,0.0,1939.0154,16859.463,0.479,3.72527,,9.492,1.3814023115343526,Jupiter-size,F-dwarf,0.8312053496188104
K07421.01,,FALSE POSITIVE,FALSE POSITIVE,4.81712182,35756.4,43.45,922.0,170.42,5419.0,0.795,0.885,4.581,1,221.0,113.989365,773.0808,1.233,2.45699,,12.87,1.7608056067756996,Jupiter-size,G-dwarf,1.7613346737388729
K07422.01,,FALSE POSITIVE,FALSE POSITIVE,2.479948394,150682.0,35.62,1169.0,441.85,5391.0,0.822,0.854,4.539,1,436.0,669.6739,7268.926,0.67,5.7219,,4.1744,1.2470174643660827,Jupiter-size,G-dwarf,1.537596628585692
K07423.01,,FALSE POSITIVE,FALSE POSITIVE,1.58742695,76162.0,37.64,1893.0,3023.98,6440.0,1.241,1.153,4.313,1,674.0,505.18195,6111.0522,0.718,2.66475,,4.9016,0.9506639263089023,Jupiter-size,F-dwarf,0.6032731031658572
K07424.01,,FALSE POSITIVE,FALSE POSITIVE,19.668404822,352808.0,42.91,555.0,22.36,5260.0,0.717,0.68,4.56,1,0.0,1654.3236,9825.477,0.003,21.1764,,11.0209,3.028606197130737,Jupiter-size,G-dwarf,1.8448091572463323
K04526.02,,CANDIDATE,CANDIDATE,11.8187288,249.0,2.09,919.0,168.38,5803.0,1.328,1.046,4.211,2,88.0,3.263199,8.598026,0.282,4.017,,21.911,2.550907289009785,Sub-Neptune,G-dwarf,0.4466192721240601
K04535.02,,CANDIDATE,CANDIDATE,5.78901936,110.3,0.78,849.0,122.75,5289.0,0.748,0.717,4.546,2,225.0,3.4990711,8.017791,0.1847,3.102,,14.16,1.9153065069872661,Sub-Earth,G-dwarf,1.7132248379504351
K04562.02,,FALSE POSITIVE,FALSE POSITIVE,0.968065631,92.5,0.68,1487.0,1157.58,5367.0,0.687,0.757,4.639,2,1386.0,3.2813544,9.257696,0.518,1.772,,3.69,0.6770511471593591,Sub-Earth,G-dwarf,2.3346708900338764
K04598.02,,FALSE POSITIVE,FALSE POSITIVE,0.824181335,224.7,18.2,1912.0,3155.32,5977.0,0.883,0.929,4.514,2,1618.0,3.8303428,11.749644,1.174,2.4864,,1.269,0.6011313028291059,Jupiter-size,G-dwarf,1.3493779317623125
K04716.02,,CANDIDATE,CANDIDATE,12.26708306,421.1,2.39,878.0,141.6,5767.0,1.0,0.974,4.438,2,81.0,2.909661698,7.215227339999999,0.537,2.7,,15.46,2.5852860095618992,Sub-Neptune,G-dwarf,0.974
K04766.02,,FALSE POSITIVE,FALSE POSITIVE,2.45261841,85.5,0.69,1108.0,355.92,5216.0,0.751,0.755,4.564,2,523.0,2.9353194,8.005492,0.3595,1.9,,9.31,1.2391329025994997,Sub-Earth,G-dwarf,1.7824901581576602
K04838.02,,CANDIDATE,CANDIDATE,6.33342309,123.3,7.62,625.0,36.11,4352.0,0.613,0.64,4.671,3,199.0,2.909661698,7.909266,1.101,3.46,,2.63,1.992442404160758,Jupiter-size,K-dwarf,2.7784241834700807
K04871.02,,CANDIDATE,CANDIDATE,5.522479,33.1,0.76,1288.0,650.66,6532.0,1.247,1.056,4.271,2,226.0,3.168126,8.169899,0.6606,2.666,,12.02,1.8752545183991862,Sub-Earth,F-dwarf,0.5445835990367972
K04881.02,,FALSE POSITIVE,FALSE POSITIVE,0.706423768,46.1,1.16,2845.0,15425.08,6514.0,1.585,1.127,4.09,2,1887.0,5.187637,9.910051,0.71,1.0597,,3.73,0.5343998168168651,Sub-Earth,F-dwarf,0.2830323754694434
K06368.01,,CANDIDATE,CANDIDATE,9.4588054,270.0,1.78,943.0,187.04,6247.0,1.066,1.122,4.433,1,139.0,2.909661698,7.9039693,0.365,3.66,,18.72,2.3474442456137616,Earth-size,F-dwarf,0.92623511735815
K06369.01,,FALSE POSITIVE,FALSE POSITIVE,25.9534494,528.9,2.06,554.0,22.3,5591.0,0.86,0.977,4.559,1,33.0,8.851618,8.979768,0.6188,6.001,,26.9,3.2941112817435045,Sub-Neptune,G-dwarf,1.5360282742400042
K06370.01,,FALSE POSITIVE,FALSE POSITIVE,3.49550335,60.9,0.66,1081.0,322.8,5582.0,0.85,0.937,4.551,1,307.0,4.6506104,9.167092,0.0843,3.799,,7.08,1.503077641632047,Sub-Earth,G-dwarf,1.5257480154691638
K06371.01,,FALSE POSITIVE,FALSE POSITIVE,25.95193721,399167.0,123.34,904.0,157.59,6569.0,1.729,1.11,4.008,1,0.0,829.8622,4108.7007,0.51,15.9897,,19.526,3.2940551764042985,Jupiter-size,F-dwarf,0.21475238660271617
K06372.01,,CANDIDATE,CANDIDATE,71.008017,170.2,1.11,419.0,7.27,5847.0,0.849,0.882,4.526,1,19.0,4.7183614,7.535663,0.1788,5.395,,100.1,4.276777460039636,Sub-Earth,G-dwarf,1.4412705558823173
K06373.01,,FALSE POSITIVE,FALSE POSITIVE,31.024310431,96480.3,93.29,783.0,88.89,6011.0,1.741,1.1,3.998,1,46.0,2474.559,7443.9375,1.009,7.63621,,34.07,3.4664953153417652,Jupiter-size,F-dwarf,0.20844734688644198
K06374.01,,FALSE POSITIVE,FALSE POSITIVE,0.634131057,27.1,0.58,2488.0,9062.53,6428.0,1.109,0.992,4.345,1,1683.0,12.739111,7.3173795,0.0891,2.851,,1.805,0.49111119946381254,Sub-Earth,F-dwarf,0.727305771162716
K06375.01,,CANDIDATE,CANDIDATE,2.90805147,103.1,0.97,1220.0,523.63,5889.0,0.869,0.961,4.543,1,368.0,3.7815685,8.963207,0.771,2.812,,5.23,1.3630389045134592,Sub-Earth,G-dwarf,1.4644146277807966
K06376.01,,FALSE POSITIVE,FALSE POSITIVE,1.992098705,69414.0,45.85,1435.0,1006.31,6024.0,0.9,0.985,4.523,1,542.0,422.76193,5342.1294,1.069,4.03833,,3.975,1.095975049207122,Jupiter-size,F-dwarf,1.3511659807956102
K06496.01,,FALSE POSITIVE,FALSE POSITIVE,1.78752921,62.9,5.86,3868.0,52997.01,6286.0,7.342,2.233,3.056,1,604.0,3.8581834,10.178919,0.064,5.315,,2.65,1.0251556156551003,Jupiter-size,F-dwarf,0.0056421624018707945
K06497.01,,FALSE POSITIVE,FALSE POSITIVE,1.77555333,83.5,1.26,1786.0,2402.56,6594.0,1.138,1.158,4.39,1,581.0,3.673865,7.236802,0.9299,14.41,,1.128927,1.0208501255194176,Earth-size,F-dwarf,0.7857452661399014
K06498.01,,FALSE POSITIVE,FALSE POSITIVE,5.462689263,4184.6,36.25,1024.0,260.14,5929.0,0.888,0.867,4.479,1,200.0,53.067505,500.239,1.298,3.2605,,5.89,1.8660455257500048,Jupiter-size,G-dwarf,1.238169780445164
K06499.01,,FALSE POSITIVE,FALSE POSITIVE,3.58966681,421.3,95.86,2410.0,7969.78,6564.0,3.837,1.757,3.515,1,298.0,3.3957994,11.520877,1.209,18.534,,1.259,1.5238074310236989,Jupiter-size,F-dwarf,0.031102576281654026
K06500.01,,FALSE POSITIVE,FALSE POSITIVE,1.37347867,289.9,4.25,2505.0,9313.26,6877.0,1.753,1.196,4.028,1,979.0,3.9164815,7.2290244,0.9848,12.62,,1.128927,0.8643566722403947,Jupiter-size,F-dwarf,0.22201659175024624
K06501.01,,FALSE POSITIVE,FALSE POSITIVE,1.00960235,31.9,1.94,2885.0,16358.66,6028.0,2.412,1.122,3.724,1,1341.0,3.1769016,7.8120313,0.992,7.847,,1.128927,0.6979368666780014,Earth-size,F-dwarf,0.0799578203085653
K06502.01,,FALSE POSITIVE,FALSE POSITIVE,1.060996585,41142.0,64.99,1968.0,3542.31,5433.0,1.348,0.944,4.154,1,84.0,149.23279,905.40314,1.141,2.6494,,2.971,0.7231896449443097,Jupiter-size,G-dwarf,0.385391664926743
K06503.01,,FALSE POSITIVE,FALSE POSITIVE,2.735152701,283.3,3.27,1679.0,1875.08,6333.0,1.523,1.338,4.198,2,501.0,2.909661698,7.215227339999999,0.955,0.798706,,71.356696,1.3177887015509349,Sub-Neptune,F-dwarf,0.3787532807942503
K06626.01,,FALSE POSITIVE,FALSE POSITIVE,9.459993213,237595.0,51.89,766.0,81.31,5569.0,0.829,0.928,4.566,1,143.0,3401.032538000017,19255.50510000015,0.743,5.3012,,18.94,2.347557809783794,Jupiter-size,G-dwarf,1.6288623483516649
K06627.01,,FALSE POSITIVE,FALSE POSITIVE,1.208524388,4759.6,26.71,1286.0,647.48,4963.0,0.701,0.781,4.63,1,887.0,36.805275,343.8974,1.259,1.8478,,2.74,0.7923245947826965,Jupiter-size,K-dwarf,2.267237311041338
K06628.01,,FALSE POSITIVE,FALSE POSITIVE,3.79187443,230736.0,47.49,1004.0,240.31,5622.0,0.723,0.803,4.619,1,281.0,1967.0277,15494.061,0.798,3.5521,,11.3819,1.5669216563796649,Jupiter-size,G-dwarf,2.1247148506325333
K06629.01,,FALSE POSITIVE,FALSE POSITIVE,17.844323157,222364.0,90.67,874.0,138.25,5993.0,1.485,1.046,4.114,1,76.0,2982.9067,11564.339,0.757,5.07999,,36.589,2.936211709756767,Jupiter-size,G-dwarf,0.3194128056670427
K06630.01,,FALSE POSITIVE,FALSE POSITIVE,34.6506368,502.5,12.35,1191.0,476.15,6681.0,4.185,1.866,3.465,1,39.0,3.4713614,10.227767,0.973,10.287,,8.5,3.573767009253366,Jupiter-size,F-dwarf,0.02545805687666551
K06631.01,,CANDIDATE,CANDIDATE,2.56271232,29.4,0.52,1171.0,443.49,5190.0,0.899,0.823,4.446,1,402.0,3.033828,7.317505,0.346,2.163,,8.56,1.2705221424153343,Sub-Earth,K-dwarf,1.1327152824937066
K06632.01,,FALSE POSITIVE,FALSE POSITIVE,12.643303542,236718.0,34.94,443.0,9.07,3977.0,0.562,0.572,4.697,1,108.0,931.3995,6626.6484,0.739,5.48853,,24.387,2.613248818252093,Jupiter-size,K-dwarf,3.222456637789698
K06633.01,,FALSE POSITIVE,FALSE POSITIVE,1.36293943,54.4,31.28,2630.0,11346.02,6831.0,2.106,1.511,3.971,1,994.0,3.4615695,9.453849,1.13,10.32,,1.139,0.8599063652059139,Jupiter-size,F-dwarf,0.16176678854080165
K07883.01,,FALSE POSITIVE,FALSE POSITIVE,185.103836,581.4,14.63,670.0,47.72,4992.0,6.226,1.179,2.921,1,7.0,4.777091,7.215227339999999,0.019,4.19,,344.7,5.226304776009654,Jupiter-size,K-dwarf,0.00488524620524287
K06761.01,,FALSE POSITIVE,FALSE POSITIVE,1.267693801,333641.0,64.84,1606.0,1572.85,5446.0,0.961,0.825,4.388,1,0.0,1226.426,15106.515,0.589,3.57993,,4.212,0.8187633683736293,Jupiter-size,G-dwarf,0.9295736092839936
K06762.01,,CANDIDATE,CANDIDATE,15.08186,81.6,0.98,758.0,78.11,5794.0,1.012,0.89,4.377,1,89.0,8.074604,7.407204,0.7171,4.004,,20.4,2.7776919287031627,Sub-Earth,G-dwarf,0.8587138530482096
K06763.01,,CANDIDATE,CANDIDATE,2.44693823,26.4,0.56,1379.0,855.53,5821.0,1.033,1.022,4.419,1,544.0,2.9290295,7.28359,0.611,0.954,,15.65,1.2374863674437904,Sub-Earth,G-dwarf,0.9271498475559267
K06764.01,,FALSE POSITIVE,FALSE POSITIVE,7.002865192,349695.0,75.09,1197.0,486.09,6818.0,1.216,1.24,4.357,1,0.0,3401.032538000017,19255.50510000015,0.358,5.90232,,13.8464,2.079799626559792,Jupiter-size,F-dwarf,0.6896376453382417
K06765.01,,CANDIDATE,CANDIDATE,13.05609,170.8,1.3,814.0,103.85,6078.0,0.994,0.978,4.434,2,105.0,3.5810933,7.9362965,0.097,3.498,,28.7,2.6430557538238872,Earth-size,F-dwarf,0.9958173796533111
K06766.01,,FALSE POSITIVE,FALSE POSITIVE,0.85450941,24.714999999999996,0.52,1928.0,3269.09,5922.0,0.921,0.881,4.454,1,1569.0,17.841068,7.9041343,0.4204,3.723,,1.739,0.6176201920786092,Sub-Earth,G-dwarf,1.1277089256437258
K06767.01,,FALSE POSITIVE,FALSE POSITIVE,30.130130001,280751.0,83.75,753.0,76.07,6674.0,1.347,1.284,4.286,1,0.0,3401.032538000017,15425.731,0.631,13.4919,,24.538,3.4381761605128984,Jupiter-size,F-dwarf,0.5253663306694892
K06768.01,,FALSE POSITIVE,FALSE POSITIVE,7.0435762,421.1,2.39,878.0,567.89,5767.0,1.0,0.974,4.438,1,198.0,6.995789,8.967848,0.537,15.76,,15.46,2.0848737852912618,Sub-Neptune,G-dwarf,0.974
K06769.01,,FALSE POSITIVE,FALSE POSITIVE,9.12208711,58790.4,52.66,904.0,157.73,5857.0,1.039,0.981,4.396,1,150.0,762.52704,5104.599,1.104,4.62417,,14.5523,2.314719878761573,Jupiter-size,G-dwarf,0.8746259622175014
K07886.01,,FALSE POSITIVE,FALSE POSITIVE,366.71923,246.4,3.35,383.0,5.09,6295.0,2.049,1.237,3.907,1,4.0,5.658397,8.195831,0.592,9.8,,235.7,5.907319685008808,Sub-Neptune,F-dwarf,0.1437950130068861
K06894.01,,FALSE POSITIVE,FALSE POSITIVE,6.373454978,6084.6,51.6,1169.0,441.1,5953.0,1.254,0.831,4.161,1,420.0,108.577484,1225.7109,1.284,3.9377,,6.293,1.997886385770369,Jupiter-size,G-dwarf,0.4214134710472393
