orbital_period,transit_depth,planet_radius,koi_teq,koi_insol,stellar_teff,stellar_density,disposition
0.705891195,30.2,1.0,3359.0,30897.406999999937,9055.249999999993,0.1408518800914774,FALSE POSITIVE
377.88909,92.8,3.17,606.0,31.87,9030.0,0.0620827411867864,FALSE POSITIVE
199.21638,62.5,2.36,706.0,58.73,8914.0,0.0877901770448559,FALSE POSITIVE
121.70747,98.2,3.02,580.0,26.67,6362.0,0.1162683038155752,FALSE POSITIVE
273.528359,408.5,115.4,557.0,22.75,7682.0,0.0904216067785659,FALSE POSITIVE
3.88258905,57.8,0.78,1158.0,426.41,5780.0,1.0,FALSE POSITIVE
135.57186,41.2,0.83,439.0,8.77,6070.0,0.3736000323808465,FALSE POSITIVE
0.954388314,57.2,2.27,3359.0,30897.406999999937,7056.0,0.0849957241445023,CANDIDATE
173.06929,576.7,30.29,518.0,17.08,7296.0,0.2539644317108342,FALSE POSITIVE
1.039046871,30.2,0.59,1774.0,2348.45,5689.0,0.9874002394473548,FALSE POSITIVE
0.607538435,34.9,1.34,3219.0,25377.69,7076.0,0.3033886231621039,FALSE POSITIVE
0.98762513,30.2,1.14,3359.0,30897.406999999937,9055.249999999993,0.2502566057701482,FALSE POSITIVE
113.0707574,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,FALSE POSITIVE
66.713573,63.9,0.98,555.0,22.47,6745.0,0.7109117089755053,FALSE POSITIVE
135.223193,56.3,0.92,417.0,7.18,6181.0,0.5651540061475211,FALSE POSITIVE
195.7093855,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,FALSE POSITIVE
27.6775212,293.9,23.04,558.0,22.91,5797.0,1.613631871859196,FALSE POSITIVE
35.2340413,465.5,2.21,602.0,31.14,6295.0,1.0291670112889473,FALSE POSITIVE
20.9794338,2388.2,24.76,520.0,17.28,5182.0,2.186803853335249,FALSE POSITIVE
15.6937855,367.7,1.99,755.0,76.79,5868.0,0.8770060424810627,FALSE POSITIVE
5.77451117,156.3,1.87,1232.0,544.74,5821.0,0.327583807162435,CANDIDATE
20.73376301,104599.0,54.58,663.0,45.6,5780.0,1.0,FALSE POSITIVE
63.571688,591.0,2.14,399.0,6.02,5504.0,1.671055891560662,FALSE POSITIVE
338.20075,678.2,2.08,223.0,0.59,5381.0,1.6928761546116051,FALSE POSITIVE
124.922516,498.7,3.37,407.0,6.45,5970.0,0.6302083333333334,CONFIRMED
1.303570451,332340.0,172.5984999999994,2720.0,12920.56,4884.0,0.0193541321045455,FALSE POSITIVE
3.72277264,1114.6,22.78,945.0,188.82,5333.0,2.272303853748727,FALSE POSITIVE
3.886730304,358016.44999999966,61.58,1158.0,424.65,5780.0,1.0,FALSE POSITIVE
49.5740154,8772.9,5.01,280.0,1.46,4040.0,3.5869676324270703,FALSE POSITIVE
10.42360821,878.3,1.67,515.0,16.64,4260.0,2.8957726844069054,FALSE POSITIVE
10.1384691,92.8,0.74,723.0,64.55,5483.0,1.8298004684665736,CANDIDATE
85.517344,270.2,3.04,482.0,12.75,5592.0,0.3273390085535355,CONFIRMED
161.2529031,94008.0,59.07,652.0,42.81,9055.249999999993,0.3163764758488149,FALSE POSITIVE
0.761119678,1112.0,27.81,2977.0,18660.94,6911.0,0.26524693017626,FALSE POSITIVE
94.212787,55654.0,35.89,597.0,30.09,6911.0,0.26524693017626,FALSE POSITIVE
8.6040858,87.6,0.94,947.0,189.96,6250.0,1.0974506371919412,CANDIDATE
1.330333096,61867.0,24.3,1634.0,1691.25,5984.0,1.3352563606691532,FALSE POSITIVE
1.140133012,223.2,126.77,3359.0,30897.406999999937,6715.0,0.0097231281624752,FALSE POSITIVE
7.946367138,278086.0,36.01,629.0,36.92,4789.0,3.0350946721241185,FALSE POSITIVE
16.832079803,48374.6,61.35,1243.0,565.17,6300.0,0.0584873100142045,FALSE POSITIVE
7.346159047,121807.0,44.48,835.0,114.57,5616.0,1.7029171629588231,FALSE POSITIVE
26.2402438,174.0,1.16,583.0,27.36,5649.0,1.1747638483965015,FALSE POSITIVE
10.738427243,1684.2,6.96,1137.0,394.4,6180.0,0.2197129525765704,FALSE POSITIVE
65.415183,417.1,1.31,295.0,1.79,4348.0,2.359171763936703,CANDIDATE
72.28198,1265.0,13.11,984.0,221.28,7694.0,0.0430484751405781,CANDIDATE
23.832382513,278997.0,63.78,623.0,35.58,5722.0,1.037,FALSE POSITIVE
1.428766771,92.2,1.01,1737.0,2157.42,6197.0,0.9885292054121526,FALSE POSITIVE
14.5567427,185.1,1.38,783.0,89.02,6153.0,1.0876818016854035,FALSE POSITIVE
1.106560721,253683.0,47.63,1782.0,2382.7,6205.0,1.4248383842118095,FALSE POSITIVE
0.721624431,157754.0,40.61,1604.0,1560.97,5067.0,1.8767481235083567,FALSE POSITIVE
371.70965709,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,CANDIDATE
10.81589054,45399.6,32.48,1086.0,328.64,6269.0,0.3105600465732992,FALSE POSITIVE
4.1747072,422.8,2.4,879.0,1914.16,5780.0,0.7973074850918092,FALSE POSITIVE
0.622303871,80.9,0.77,2032.0,4050.15,5672.0,1.1955199061258437,FALSE POSITIVE
23.3924063,62.3,0.84,701.0,57.23,6221.0,0.8707482993197277,FALSE POSITIVE
75.906736,30.2,0.63,507.0,15.65,6140.0,0.5364727908047054,CANDIDATE
2.15888911,102.4,0.72,1130.0,384.49,5269.0,2.17950817202037,CANDIDATE
4.608901433,358016.44999999966,48.72,1007.0,242.9,5938.0,1.961108363145453,FALSE POSITIVE
17.5806026,138.8,1.87,816.0,104.96,5839.0,0.4244572487122285,CANDIDATE
3.326193904,178470.0,14.72,521.0,17.41,3520.0,12.095214070939004,FALSE POSITIVE
12.823275455,121991.0,44.29,743.0,72.0,5973.0,1.609411666239407,FALSE POSITIVE
37.183276326,221205.0,55.0,594.0,29.41,5657.0,0.5309355857199044,FALSE POSITIVE
5.065329723,155614.0,60.35,1315.0,705.6,6350.0,0.4842998326105554,FALSE POSITIVE
0.957079167,48673.6,72.76,2441.0,8421.62,6367.0,0.3369605341504962,FALSE POSITIVE
9.380632783,65832.8,46.72,846.0,120.99,5926.0,1.3192326165253565,FALSE POSITIVE
10.064687893,10088.0,30.11,679.0,50.11,5185.0,1.9206477120426824,FALSE POSITIVE
2.71772323,70.3,0.72,1123.0,375.05,5135.0,1.216246857994001,CANDIDATE
7.73591011,315131.0,50.46,806.0,99.92,5623.0,1.920328013096466,FALSE POSITIVE
3.359470825,2707.8,129.93,2421.0,8125.7,6587.0,0.0352603126913696,FALSE POSITIVE
20.729255112,341973.0,53.87,567.0,24.47,5256.0,1.4442193779858408,FALSE POSITIVE
3.04459739,66.1,0.62,1076.0,317.36,5525.0,1.9744341136570984,FALSE POSITIVE
3.796448299,358016.44999999966,172.5984999999994,2577.0,10412.56,8117.0,0.0664260238221969,FALSE POSITIVE
3.79654367,70781.0,159.34,2577.0,10412.56,8117.0,0.0664260238221969,FALSE POSITIVE
15.926990634,358016.44999999966,93.94,566.0,24.16,5191.0,2.3122439690487027,FALSE POSITIVE
23.9830523,83.2,1.17,718.0,62.83,5696.0,0.4247251052999253,CANDIDATE
1.219049953,53.5,2.48,2948.0,17862.9,5742.0,0.0358768233976061,FALSE POSITIVE
0.64585177,308504.0,51.1,1234.0,543.24,4399.0,5.180204049965437,FALSE POSITIVE
134.413808,206.1,1.69,391.0,5.51,6013.0,0.7210994277942702,CANDIDATE
1.70192371,49833.0,40.15,1704.0,1993.63,5826.0,0.542808557589158,FALSE POSITIVE
1.20693963,30.2,0.97,2847.0,15568.09,7331.0,0.1961855571321223,FALSE POSITIVE
3.008602107,120272.0,56.15,1343.0,768.47,6033.0,0.8897772662141805,FALSE POSITIVE
41.81145,302.0,1.4,483.0,12.88,5593.0,1.3504241923335172,FALSE POSITIVE
0.846291334,190191.0,30.8,1243.0,562.86,4627.0,3.641821346042456,FALSE POSITIVE
1.930451347,53075.2,58.77,1623.0,1637.68,6154.0,0.7825965430174006,FALSE POSITIVE
2.427967843,126975.0,108.33,2275.0,6328.22,7652.0,0.2407971966228427,FALSE POSITIVE
347.97611,341.3,1.62,253.0,0.97,5995.0,1.4242738026795,CANDIDATE
6.840305932,124933.0,62.08,945.0,188.58,5970.0,1.3304599103896244,FALSE POSITIVE
1.032967155,127.3,21.22,3359.0,30897.406999999937,5283.0,0.0037800103102648,FALSE POSITIVE
2.489550708,29838.9,36.91,1281.0,636.43,6018.0,1.7040703652486435,FALSE POSITIVE
2.980479588,358016.44999999966,70.52,1370.0,833.83,6065.0,0.8312053496188104,FALSE POSITIVE
4.81712182,35756.4,43.45,922.0,170.42,5419.0,1.7613346737388729,FALSE POSITIVE
2.479948394,150682.0,35.62,1169.0,441.85,5391.0,1.537596628585692,FALSE POSITIVE
1.58742695,76162.0,37.64,1893.0,3023.98,6440.0,0.6032731031658572,FALSE POSITIVE
19.668404822,352808.0,42.91,555.0,22.36,5260.0,1.8448091572463323,FALSE POSITIVE
11.8187288,249.0,2.09,919.0,168.38,5803.0,0.4466192721240601,CANDIDATE
5.78901936,110.3,0.78,849.0,122.75,5289.0,1.7132248379504351,CANDIDATE
0.968065631,92.5,0.68,1487.0,1157.58,5367.0,2.3346708900338764,FALSE POSITIVE
0.824181335,224.7,18.2,1912.0,3155.32,5977.0,1.3493779317623125,FALSE POSITIVE
12.26708306,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,CANDIDATE
2.45261841,85.5,0.69,1108.0,355.92,5216.0,1.7824901581576602,FALSE POSITIVE
6.33342309,123.3,7.62,625.0,36.11,4352.0,2.7784241834700807,CANDIDATE
5.522479,33.1,0.76,1288.0,650.66,6532.0,0.5445835990367972,CANDIDATE
0.706423768,46.1,1.16,2845.0,15425.08,6514.0,0.2830323754694434,FALSE POSITIVE
9.4588054,270.0,1.78,943.0,187.04,6247.0,0.92623511735815,CANDIDATE
25.9534494,528.9,2.06,554.0,22.3,5591.0,1.5360282742400042,FALSE POSITIVE
3.49550335,60.9,0.66,1081.0,322.8,5582.0,1.5257480154691638,FALSE POSITIVE
25.95193721,358016.44999999966,123.34,904.0,157.59,6569.0,0.2147523866027161,FALSE POSITIVE
71.008017,170.2,1.11,419.0,7.27,5847.0,1.4412705558823171,CANDIDATE
31.024310431,96480.3,93.29,783.0,88.89,6011.0,0.2084473468864419,FALSE POSITIVE
0.634131057,30.2,0.59,2488.0,9062.53,6428.0,0.727305771162716,FALSE POSITIVE
2.90805147,103.1,0.97,1220.0,523.63,5889.0,1.4644146277807966,CANDIDATE
1.992098705,69414.0,45.85,1435.0,1006.31,6024.0,1.3511659807956102,FALSE POSITIVE
1.78752921,62.9,5.86,3359.0,30897.406999999937,6286.0,0.0052274015607301,FALSE POSITIVE
1.77555333,83.5,1.26,1786.0,2402.56,6594.0,0.7857452661399014,FALSE POSITIVE
5.462689263,4184.6,36.25,1024.0,260.14,5929.0,1.238169780445164,FALSE POSITIVE
3.58966681,421.3,95.86,2410.0,7969.78,6564.0,0.031102576281654,FALSE POSITIVE
1.37347867,289.9,4.25,2505.0,9313.26,6877.0,0.2220165917502462,FALSE POSITIVE
1.00960235,31.9,1.94,2885.0,16358.66,6028.0,0.0799578203085653,FALSE POSITIVE
1.060996585,41142.0,64.99,1968.0,3542.31,5433.0,0.385391664926743,FALSE POSITIVE
2.735152701,283.3,3.27,1679.0,1875.08,6333.0,0.3787532807942503,FALSE POSITIVE
9.459993213,237595.0,51.89,766.0,81.31,5569.0,1.6288623483516649,FALSE POSITIVE
1.208524388,4759.6,26.71,1286.0,647.48,4963.0,2.267237311041338,FALSE POSITIVE
3.79187443,230736.0,47.49,1004.0,240.31,5622.0,2.1247148506325333,FALSE POSITIVE
17.844323157,222364.0,90.67,874.0,138.25,5993.0,0.3194128056670427,FALSE POSITIVE
34.6506368,502.5,12.35,1191.0,476.15,6681.0,0.0254580568766655,FALSE POSITIVE
2.56271232,30.2,0.59,1171.0,443.49,5190.0,1.1327152824937066,CANDIDATE
12.643303542,236718.0,34.94,443.0,9.07,3977.0,3.222456637789698,FALSE POSITIVE
1.36293943,54.4,31.28,2630.0,11346.02,6831.0,0.1617667885408016,FALSE POSITIVE
185.103836,581.4,14.63,670.0,47.72,4992.0,0.0048852462052428,FALSE POSITIVE
1.267693801,333641.0,64.84,1606.0,1572.85,5446.0,0.9295736092839936,FALSE POSITIVE
15.08186,81.6,0.98,758.0,78.11,5794.0,0.8587138530482096,CANDIDATE
2.44693823,30.2,0.59,1379.0,855.53,5821.0,0.9271498475559268,CANDIDATE
7.002865192,349695.0,75.09,1197.0,486.09,6818.0,0.6896376453382417,FALSE POSITIVE
13.05609,170.8,1.3,814.0,103.85,6078.0,0.9958173796533112,CANDIDATE
0.85450941,30.2,0.59,1928.0,3269.09,5922.0,1.1277089256437258,FALSE POSITIVE
30.130130001,280751.0,83.75,753.0,76.07,6674.0,0.5253663306694892,FALSE POSITIVE
7.0435762,422.8,2.4,879.0,567.89,5780.0,0.7973074850918092,FALSE POSITIVE
9.12208711,58790.4,52.66,904.0,157.73,5857.0,0.8746259622175014,FALSE POSITIVE
366.71923,246.4,3.35,383.0,5.09,6295.0,0.1437950130068861,FALSE POSITIVE
6.373454978,6084.6,51.6,1169.0,441.1,5953.0,0.4214134710472393,FALSE POSITIVE
1.075577069,140584.0,69.11,2094.0,4551.51,6011.0,0.4749493326289032,FALSE POSITIVE
0.811390968,139.9,14.74,3359.0,30897.406999999937,4994.0,0.0037800103102648,FALSE POSITIVE
14.6494599,221.0,1.0,574.0,25.65,5017.0,2.035861425723522,FALSE POSITIVE
321.00742,307.1,3.7,351.0,3.59,5258.0,0.1073545833858476,FALSE POSITIVE
27.81892382,238224.0,50.0,610.0,32.75,6126.0,1.2975470128271462,FALSE POSITIVE
8.467706136,77323.6,43.98,844.0,120.02,5873.0,1.552387813076623,FALSE POSITIVE
24.70361995,217538.0,30.13,464.0,10.99,5030.0,2.61083295402822,FALSE POSITIVE
5.1348689,115.8,16.17,1040.0,276.25,5515.0,0.8285119777024478,FALSE POSITIVE
5.251918489,296478.0,51.51,1060.0,299.43,6099.0,1.2884081574073083,FALSE POSITIVE
3.62944008,130083.0,40.08,1351.0,787.91,6284.0,0.7551207928784868,FALSE POSITIVE
43.263305017,358016.44999999966,62.75,505.0,15.38,5623.0,0.9985796656735308,FALSE POSITIVE
6.042029838,132864.0,23.94,729.0,66.7,5030.0,2.9021763420388957,FALSE POSITIVE
2.892087553,71631.0,47.55,1225.0,531.42,5622.0,1.0952110800314545,FALSE POSITIVE
5.40597608,461.0,31.78,2818.0,14885.1,4840.0,0.0037800103102648,FALSE POSITIVE
3.64049242,42.1,0.61,1136.0,393.32,5745.0,1.2402047966643626,CANDIDATE
0.5667707258,42.7,1.58,3359.0,30897.406999999937,6596.0,0.1373345367102425,FALSE POSITIVE
0.645850521,54.9,0.69,1941.0,3366.81,5381.0,1.0660557350788855,FALSE POSITIVE
18.84497113,4143.4,5.35,552.0,21.89,5220.0,1.980921344390251,FALSE POSITIVE
5.1581317,37.9,2.02,1642.0,1720.62,5155.0,0.0352452407910794,CANDIDATE
14.759477667,357470.0,76.06,862.0,130.69,6522.0,0.841218911379348,FALSE POSITIVE
10.476258265,120206.0,54.13,1077.0,318.44,6109.0,0.2969194341588903,FALSE POSITIVE
1.588298157,165034.0,120.0,2773.0,13941.82,7742.0,0.1837321049275332,FALSE POSITIVE
1.58826263,78.9,0.59,862.0,130.67,3931.0,3.5033409449419897,FALSE POSITIVE
3.909314318,97123.4,42.54,1364.0,819.78,6425.0,0.6964575457725276,FALSE POSITIVE
1.38385822,422.8,2.4,879.0,30897.406999999937,5780.0,0.7973074850918092,FALSE POSITIVE
0.79708975,30.2,0.59,2262.0,6174.2,6056.0,0.5699162979890801,FALSE POSITIVE
25.9136674,109.7,3.37,966.0,205.72,6167.0,0.0990573079547686,CANDIDATE
8.5412411,298.8,1.4,767.0,81.55,5602.0,2.1212413439075584,FALSE POSITIVE
1.013922622,34957.0,31.98,1392.0,883.9,5110.0,2.333480823844118,FALSE POSITIVE
17.918743061,118355.0,56.94,942.0,186.0,5870.0,0.178952961232785,FALSE POSITIVE
2.287515702,358016.44999999966,86.76,1801.0,2484.21,6773.0,0.5302034912713909,FALSE POSITIVE
494.1022581499994,338.1,4.66,322.0,2.53,6917.0,0.2230975038657059,FALSE POSITIVE
24.847087207,317670.0,52.38,569.0,24.75,5644.0,1.514042550382102,FALSE POSITIVE
0.85574731,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,FALSE POSITIVE
20.867855659,82601.4,53.53,716.0,62.09,6095.0,0.8581464013321728,FALSE POSITIVE
3.401949837,2477.0,14.32,2076.0,4391.35,7094.0,0.1349537834669969,FALSE POSITIVE
6.96197304,151.3,0.97,778.0,86.68,5008.0,1.436906428786851,CANDIDATE
7.8935324,47.6,0.78,1052.0,289.79,6306.0,0.7265726000224311,CANDIDATE
2.252822538,269847.0,57.6,1462.0,1078.82,6116.0,1.032455673111447,FALSE POSITIVE
2.25284817,60.0,8.61,1940.0,3351.24,6850.0,0.3769289338188178,FALSE POSITIVE
1.320499473,204.0,18.94,3359.0,30897.406999999937,5172.0,0.0037800103102648,CANDIDATE
5.39525573,104242.0,152.74,1992.0,3721.55,7216.0,0.0762942773121705,FALSE POSITIVE
13.1538409,104.6,1.03,750.0,74.8,5443.0,0.8279693417637485,CANDIDATE
0.939740093,106.5,34.87,3359.0,30897.406999999937,4297.0,0.0034404424749153,FALSE POSITIVE
36.0484798,127.6,1.24,566.0,24.28,5602.0,0.7092411720510892,CANDIDATE
4.2742605,263.8,1.88,1326.0,730.69,6477.0,0.7283765081438789,CANDIDATE
265.299451,4946.0,7.1,270.0,1.25,5873.0,1.4842805194528133,FALSE POSITIVE
265.310499,1530.0,4.69,296.0,1.81,6108.0,1.0817061787479725,FALSE POSITIVE
35.4261827,317.6,153.72,2217.0,5712.61,4289.0,0.0034039003349799,FALSE POSITIVE
8.460438928,76412.9,36.62,804.0,98.6,5951.0,2.300921124631972,FALSE POSITIVE
27.556452,289.2,1.4,531.0,18.86,5509.0,1.603691246092676,CANDIDATE
4.318726936,59429.0,29.74,1091.0,334.31,5896.0,1.311517564051395,FALSE POSITIVE
3.22598684,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,FALSE POSITIVE
76.45315813,9662.2,22.89,291.0,1.7,4831.0,3.480160544632424,FALSE POSITIVE
7.698431197,42548.8,42.72,878.0,140.16,5774.0,1.3433074761371468,FALSE POSITIVE
0.5667707258,5995.4,50.41,2694.0,12445.73,6140.0,0.5375359747819642,FALSE POSITIVE
5.194256813,38851.4,41.77,1546.0,1349.96,6100.0,0.1370495039915368,FALSE POSITIVE
61.42252657,337545.0,41.01,326.0,2.66,4867.0,2.886956378136881,FALSE POSITIVE
494.1022581499994,1200.0,2.79,214.0,0.49,5829.0,1.7039850110732269,CANDIDATE
9.761172507,205866.0,95.58,1325.0,729.48,6468.0,0.139232724905014,FALSE POSITIVE
1.36513839,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,FALSE POSITIVE
1.061008464,358016.44999999966,32.58,1002.0,238.59,4239.0,5.494425405034742,FALSE POSITIVE
1.36840167,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,FALSE POSITIVE
5.8957069,129.7,32.41,1002.0,238.37,5956.0,1.2481889232833188,FALSE POSITIVE
1.67473779,422.8,2.4,879.0,16598.34,5780.0,0.7973074850918092,FALSE POSITIVE
1.039370613,743.6,12.6,3320.0,28690.6,6429.0,0.0479098286832561,FALSE POSITIVE
2.31169425,38.4,1.76,3178.0,24113.62,9055.249999999993,0.1075996510441455,FALSE POSITIVE
2.072177815,293717.0,46.55,1204.0,495.23,5519.0,2.1910259510624983,FALSE POSITIVE
3.34328534,166.8,64.0,2094.0,4535.97,6541.0,0.081439896801147,FALSE POSITIVE
0.5667707258,1316.0,1.49,1027.0,263.23,3582.0,7.459990423818577,CANDIDATE
0.905678252,70.4,0.78,1901.0,3074.42,6075.0,1.2741492065387594,FALSE POSITIVE
0.905672916,110.4,0.76,1468.0,1096.04,4949.0,1.7573222907034742,FALSE POSITIVE
0.790046373,149304.0,56.93,2541.0,9873.85,6785.0,0.5684983194842121,FALSE POSITIVE
1.804591904,137295.0,80.87,1923.0,3221.97,6271.0,0.3626412374923732,FALSE POSITIVE
1.400903699,136.5,1.16,1764.0,2284.73,6375.0,1.1145164281258957,CANDIDATE
1.14073528,30.2,0.68,3190.0,24512.67,8847.0,0.3434296978845498,FALSE POSITIVE
3.31976683,48.0,0.7,1276.0,626.66,6100.0,1.0631074039471025,FALSE POSITIVE
0.5667707258,57.7,1.84,3359.0,30897.406999999937,6224.0,0.1006899935668297,FALSE POSITIVE
0.700606479,30.2,1.22,3312.0,28551.69,6280.0,0.0930002988157471,FALSE POSITIVE
9.469191607,63501.9,49.17,1679.0,1875.84,9055.249999999993,0.3364748403258589,FALSE POSITIVE
15.53753378,209006.0,40.9,694.0,54.73,5704.0,1.2569344861524598,FALSE POSITIVE
17.3816224,59099.4,26.55,756.0,77.09,6116.0,0.913110342176086,CANDIDATE
2.172042913,154381.0,100.79,2169.0,5231.88,7128.0,0.2612493049948172,FALSE POSITIVE
28.655498,173.6,1.45,658.0,44.37,6268.0,0.8925619834710741,CANDIDATE
13.4450174,196.2,1.08,606.0,31.92,5003.0,1.7152836015944262,CANDIDATE
6.35216475,185.7,18.1,2698.0,12523.45,4820.0,0.0036706579565082,FALSE POSITIVE
0.705174384,358016.44999999966,172.5984999999994,751.0,75.23,3354.0,13.29252711765107,FALSE POSITIVE
38.058140058,308873.0,94.1,736.0,69.39,6894.0,0.4609338347508082,FALSE POSITIVE
26.1556767,295.0,1.28,501.0,14.92,5204.0,1.7928087184720805,CANDIDATE
4.800232532,277001.0,48.67,941.0,184.84,5591.0,1.879276325680402,FALSE POSITIVE
1.74336627,451.0,140.49,2029.0,4006.15,6640.0,0.39985537661546,FALSE POSITIVE
4.60687717,258.7,1.14,865.0,132.78,5110.0,1.95868166045268,CANDIDATE
1.507100589,358016.44999999966,131.16,2378.0,7555.78,6919.0,0.2632455483897113,FALSE POSITIVE
0.758355704,9568.3,8.78,1765.0,2292.94,5629.0,1.8227317847033293,FALSE POSITIVE
0.77258608,422.8,2.4,879.0,142.59,5780.0,0.7973074850918092,FALSE POSITIVE
0.898837525,358016.44999999966,57.14,1615.0,1609.86,5284.0,1.4898452405275509,FALSE POSITIVE
11.931131598,300506.0,93.46,831.0,112.47,6089.0,1.0680585999398742,FALSE POSITIVE
11.93137992,122.1,0.59,415.0,7.0,3787.0,3.9922313964559866,FALSE POSITIVE
27.533803402,48152.7,50.02,777.0,85.95,5925.0,0.2549591387547835,FALSE POSITIVE
12.4964346,271.7,55.34,1397.0,899.44,6821.0,0.0851747017669007,FALSE POSITIVE
1.352576807,317484.0,161.02,2866.0,15932.27,6881.0,0.1026713254049093,FALSE POSITIVE
494.1022581499994,447.9,2.18,214.0,0.49,6018.0,2.049092722047451,CANDIDATE
8.3613732,104.7,0.79,793.0,93.31,5470.0,1.5135448417599844,CANDIDATE
13.254134073,44979.8,58.51,990.0,227.51,6175.0,0.3275732386761133,FALSE POSITIVE
10.5113779,30.2,0.72,1052.0,289.46,6575.0,0.531846054189916,CANDIDATE
1.922009494,6547.8,48.61,1596.0,1534.66,5880.0,0.6649197584373302,FALSE POSITIVE
10.186578749,340671.0,67.45,793.0,93.53,5557.0,1.1176523685715758,FALSE POSITIVE
32.003815635,17120.2,172.5984999999994,960.0,201.25,5260.0,0.0258122787180263,FALSE POSITIVE
1.250390814,231167.0,101.37,2367.0,7420.89,6297.0,0.222432829317277,FALSE POSITIVE
1.58487898,42.9,0.59,943.0,187.91,4201.0,3.044316378241222,CANDIDATE
9.2742685,422.8,2.4,879.0,134.36,5780.0,0.7973074850918092,FALSE POSITIVE
5.748815953,11657.0,26.94,799.0,96.29,4961.0,1.6980601807845743,FALSE POSITIVE
0.5667707258,87205.0,37.02,1863.0,2827.01,5427.0,2.2623906705539363,FALSE POSITIVE
20.9525604,232.9,1.19,495.0,14.2,4885.0,2.0710090877914955,CANDIDATE
24.70932686,29265.0,25.1,662.0,45.33,6065.0,0.950869411614254,FALSE POSITIVE
13.68369259,185514.0,30.6,635.0,38.37,5359.0,1.8963360060794563,FALSE POSITIVE
9.726748645,358016.44999999966,172.5984999999994,997.0,233.38,5618.0,0.3317225223448363,FALSE POSITIVE
3.72920972,30.2,0.8,1713.0,2035.92,6215.0,0.159022649120007,CANDIDATE
0.691561191,1901.0,5.91,1460.0,1074.31,4892.0,2.8971815224262527,FALSE POSITIVE
1.35337091,104562.0,26.69,1444.0,1031.53,5426.0,1.5065669385205145,FALSE POSITIVE
1.854491777,358016.44999999966,63.08,1511.0,1232.64,5843.0,0.9543450008708656,FALSE POSITIVE
4.737713268,105259.0,29.25,882.0,143.54,5335.0,2.160373662748545,FALSE POSITIVE
5.704593,129.9,0.95,900.0,154.92,5523.0,1.619987505156179,CANDIDATE
1.36752316,61.0,0.82,1684.0,1899.59,5836.0,0.9070195557030386,CANDIDATE
2.49777454,78.7,2.14,2264.0,6214.34,7117.0,0.1518246726171485,FALSE POSITIVE
1.9997244,85.1,0.84,1385.0,870.41,5838.0,1.374467081737159,CANDIDATE
1.51264208,23842.0,36.72,1357.0,801.0,5258.0,1.447287255105381,FALSE POSITIVE
323.2575,286.8,2.01,293.0,1.73,5866.0,0.6077792043793566,FALSE POSITIVE
0.984971822,6683.5,56.1,2321.0,6852.37,6437.0,0.4599087400203004,FALSE POSITIVE
494.1022581499994,259.4,3.28,325.0,2.64,6248.0,0.1531671662166426,FALSE POSITIVE
9.31392071,163.7,1.25,884.0,144.19,6032.0,1.1452859654594103,FALSE POSITIVE
14.137062,393.0,1.37,568.0,24.62,4861.0,1.9332166031521776,CANDIDATE
2.32539968,288.1,9.76,2501.0,9234.82,7046.0,0.0907356639764454,FALSE POSITIVE
0.764597756,30.2,0.72,2708.0,12721.72,6218.0,0.2456297557742273,FALSE POSITIVE
4.78113942,105.8,1.14,1130.0,386.46,5683.0,0.6918214209806388,CANDIDATE
7.18864064,133.5,1.3,987.0,223.87,5683.0,0.6918214209806388,CANDIDATE
4.101595158,358016.44999999966,51.08,1028.0,264.23,5610.0,1.5411909966116697,FALSE POSITIVE
2.43574046,6223.0,24.62,2102.0,4614.94,7239.0,0.2757882092915108,FALSE POSITIVE
2.756536015,3590.8,57.46,1580.0,1472.73,5496.0,0.2286463403028414,FALSE POSITIVE
13.99585365,19681.0,172.5984999999994,1202.0,493.55,5638.0,0.053421284037004,FALSE POSITIVE
4.320850062,75927.4,59.16,1221.0,524.62,6098.0,0.8140201752475695,FALSE POSITIVE
8.6532378,126.0,0.96,793.0,93.75,5561.0,1.5541815363413307,FALSE POSITIVE
5.197420145,91307.3,81.49,1416.0,949.86,6248.0,0.2676907157150297,FALSE POSITIVE
2.183517999,1321.6,172.5984999999994,3359.0,30897.406999999937,3330.15,0.0019641400215262,FALSE POSITIVE
383.61248,619.3,2.3,248.0,0.9,6011.0,1.3462860073322331,FALSE POSITIVE
1.945914237,9880.5,35.94,1417.0,955.56,5967.0,1.4410960724885316,FALSE POSITIVE
27.122801,234.7,1.46,594.0,29.38,5878.0,1.2536902321622796,CANDIDATE
2.500560859,30.2,0.59,1486.0,1149.55,6305.0,0.910455336510614,FALSE POSITIVE
5.62241111,464.1,1.17,561.0,23.43,3894.0,3.4608977072253704,CANDIDATE
1.25625738,30.2,1.32,3359.0,30897.406999999937,7450.0,0.0569649458644283,FALSE POSITIVE
21.142458554,73960.9,41.68,672.0,48.12,6079.0,1.207476698084464,FALSE POSITIVE
11.2901559,163.8,0.88,617.0,34.17,5025.0,2.2532259769535603,CANDIDATE
