toi,tid,tfopwg_disp,toipfx,st_tmag,st_rad,st_teff,st_logg,st_dist,toi_created,ra,dec
4612.01,97735908.0,KP,4612.0,8.22398,1.88,6327.0,3.99,134.058,2021-11-09 21:10:05,92.664023,30.957133
4613.01,436652523.0,APC,4613.0,12.0336,2.4,5341.8,3.98,678.46,2021-11-09 21:10:47,72.633608,13.613468
4614.01,408809625.0,PC,4614.0,11.0302,0.876814,4225.95,4.37245,101.255,2021-11-09 21:10:47,38.153496,16.337623
4615.01,84599716.0,PC,4615.0,11.7892,2.3693399,6350.0,3.78918,835.907,2021-11-09 21:10:48,96.679195,25.205001
3879.01,139086171.0,PC,3879.0,11.3093,0.92,5332.3,4.47,200.724,2021-06-23 15:22:05,184.624586,34.897976
388.01,422655579.0,KP,388.0,10.1638,2.14325,6059.0,3.92334,362.715,2019-02-08 20:04:48,29.263451,0.758825
3880.01,138973825.0,PC,3880.0,13.0673,0.87,4501.0,4.41,300.232,2021-06-23 15:22:05,188.180754,34.49481
3881.01,136998882.0,PC,3881.0,12.131,1.14,5508.5,4.31,384.153,2021-06-23 15:22:05,196.844286,44.377372
3882.01,101643582.0,APC,3882.0,11.8825,1.44,6004.0,4.17,509.299,2021-06-23 15:22:05,183.961977,47.427994
3883.01,99330090.0,FP,3883.0,11.1693,1.06,6307.0,4.48,295.431,2021-06-23 15:22:05,189.828966,59.703485
3884.01,86263325.0,CP,3884.0,12.9113,0.3,3230.0,4.92,43.1448,2021-06-23 15:22:05,181.571834,12.507026
3885.01,55748194.0,FA,3885.0,12.293,0.78,5268.7,4.33,365.00800000000004,2021-06-23 15:22:05,180.258942,55.846206
3886.01,48220826.0,PC,3886.0,13.4971,1.23434,5622.1,4.33,365.00800000000004,2021-06-23 15:22:06,283.003442,52.4328
3887.01,21549805.0,PC,3887.0,12.7279,1.57,6034.0,4.1,823.577,2021-06-23 15:22:06,181.518741,41.471434
3888.01,18067025.0,PC,3888.0,13.0874,0.8,4773.0,4.52,318.317,2021-06-23 15:22:06,184.759891,36.609641
3889.01,469810663.0,PC,3889.0,12.4244,0.84,5294.0,4.56,301.63,2021-06-23 15:22:06,180.258934,55.846201
389.01,271900960.0,FP,389.0,8.2606,1.38,6457.7,4.43,104.344,2019-01-24 19:35:19,112.941928,-75.527552
3890.01,18017227.0,FP,3890.0,11.9245,1.78,6294.0,4.03,695.137,2021-06-23 15:22:06,171.711327,37.705235
3891.01,459215281.0,PC,3891.0,12.387,0.94,5269.6,4.44,331.96,2021-06-23 15:22:06,197.145209,55.051338
3892.01,6654085.68,PC,3892.0,11.9956,1.14,5528.7,4.31,366.405,2021-06-23 15:22:06,171.432632,18.118831
3893.01,458424950.0,PC,3893.0,12.852,0.72,4485.0,4.57,222.228,2021-06-23 15:22:07,177.581251,37.916071
3894.01,165464482.0,CP,3894.0,11.323,1.43,6314.8,4.21,417.365,2021-06-23 15:22:07,201.374827,52.768104
3895.01,6654085.68,PC,3895.0,12.7533,1.11,5614.5,4.35,525.225,2021-06-23 15:22:07,169.689872,21.617204
4142.01,39573090.0,PC,4142.0,12.6521,1.86,5875.0,3.92,890.805,2021-06-23 15:28:28,263.891395,35.276512
4143.01,371711170.0,FP,4143.0,12.1158,3.31,6126.0,3.545051,1283.53,2021-06-23 15:28:29,70.100556,81.077272
4144.01,313194972.0,PC,4144.0,11.9039,0.91,5442.0,4.49,260.002,2021-06-23 15:28:29,86.617798,75.045539
4145.01,279947414.0,CP,4145.0,11.5241,0.86,5421.0,4.54,205.387,2021-06-23 15:28:29,39.429743,80.267384
4146.01,23124038.0,APC,4146.0,11.5765,1.51,6036.0,4.13,464.611,2021-06-23 15:28:29,274.417782,34.091383
4147.01,138329479.0,PC,4147.0,12.7833,1.3,5865.0,4.23,631.739,2021-06-23 15:28:29,83.088172,79.809132
4148.01,137157546.0,FP,4148.0,12.0672,0.79,4939.0,4.55,204.639,2021-06-23 15:28:29,30.021663,77.369001
4149.01,103096524.0,PC,4149.0,12.8508,0.91,5037.0,4.44,331.43,2021-06-23 15:28:29,61.055097,75.496655
415.01,152476657.0,KP,415.0,10.5831,1.68443,6450.0,4.03776,381.174,2019-06-06 20:53:59,62.616081,-45.898243
4150.01,102719996.0,PC,4150.0,12.8051,1.46202,5737.0,4.12,636.934,2021-06-23 15:28:30,62.520982,70.915716
4151.01,406926040.0,PC,4151.0,11.2924,2.16,6906.0,3.94,701.278,2021-06-23 15:28:30,287.427001,56.364271
4152.01,469810663.0,PC,4152.0,11.7729,1.23434,5800.55,4.33,555.317,2021-06-23 15:28:30,280.763651,24.089703
4153.01,469810663.0,CP,4153.0,11.1477,1.67219,6411.0,4.1,423.84,2021-06-23 15:28:30,335.39347,82.16685803999997
4154.01,469810663.0,PC,4154.0,12.7397,1.99,6320.0,3.94,975.983,2021-06-23 15:28:30,332.9053,82.16685803999997
4155.01,467331291.0,CP,4155.0,11.2473,0.95,6142.0,4.55,240.737,2021-06-23 15:28:31,325.636227,77.734384
4156.01,462553953.0,PC,4156.0,10.7152,1.04,5986.0,4.45,213.719,2021-06-23 15:28:31,230.780834,76.331882
4156.02,462553953.0,PC,4156.0,10.7152,1.0396301,5986.0,4.45,213.719,2023-03-02 20:06:11,230.780834,76.331882
4157.01,461538935.0,FP,4157.0,11.5576,1.11,6655.0,4.5,348.692,2021-06-23 15:28:31,345.981898,82.16685803999997
4385.01,22186226.0,PC,4385.0,10.6163,2.7639699,6840.0,3.72526,612.688,2021-08-13 00:24:45,268.198087,-45.082806
4386.01,350575997.0,PC,4386.0,9.7688,1.75,8127.0,4.24828,351.087,2021-08-13 00:24:45,246.621368,-63.457879
4387.01,33350443.0,PC,4387.0,10.8267,2.42923,7042.0,3.85746,631.098,2021-08-13 00:24:45,266.746645,-47.208394
4388.01,313554509.0,PC,4388.0,12.0996,1.04312,5225.05,4.35079,284.225,2021-08-13 00:24:46,302.582047,-78.726156
4389.01,41387532.0,APC,4389.0,9.50494,3.0048201,6160.0,3.55136,330.437,2021-08-13 00:24:46,256.44018,-30.816707
439.01,13021029.0,KP,439.0,11.7231,1.43256,6244.5,4.21,488.66,2019-02-08 16:19:52,75.299664,-26.054144
4390.01,369345064.0,PC,4390.0,9.4148,1.23434,5095.6,4.33,365.00800000000004,2021-08-19 21:43:13,262.647539,-52.336729
4391.01,66620917.0,PC,4391.0,7.356738,1.23434,5800.55,4.33,162.338,2021-08-19 21:43:13,236.069274,-54.320889
4392.01,429791387.0,PC,4392.0,9.2752,2.43,7030.0,3.86,307.139,2021-08-19 21:43:13,241.778637,-55.768002
4393.01,107440797.0,PC,4393.0,10.4708,2.0,5958.0,3.87,359.343,2021-08-19 21:43:13,264.977797,-31.010482
4394.01,341805908.0,FP,4394.0,10.3355,4.336771595999974,9598.49,3.545051,1337.35,2021-08-19 21:43:13,239.561368,-65.084504
4395.01,218483943.0,PC,4395.0,9.087,3.13,9505.0,3.83,483.206,2021-08-19 21:43:13,262.519987,-42.456376
4396.01,379723086.0,FP,4396.0,10.0288,1.45,5822.0,4.14,205.112,2021-08-19 21:43:13,256.820009,-66.127056
4397.01,107728509.0,FP,4397.0,10.4304,1.52,9598.49,4.56,458.16,2021-08-19 21:43:13,265.109377,-32.124087
4398.01,214243287.0,APC,4398.0,9.933,1.23434,5800.55,4.33,213.41,2021-08-19 21:43:13,260.799238,-51.024433
4399.01,464646604.0,CP,4399.0,7.7582,1.08958,5985.4,4.4,58.5146,2021-08-26 21:54:51,287.741144,-60.272636
440.01,143350972.0,FP,440.0,7.6818,1.02,5759.2,4.45,49.3375,2019-01-31 16:53:30,82.245986,-17.429564
4616.01,258796169.0,PC,4616.0,12.8872,0.28157742,3244.0,4.972894999999999,28.1016,2021-11-09 21:10:48,14.818088,13.860795
4617.01,18373995.0,PC,4617.0,12.357,1.22041,5752.44,4.27789,333.973,2021-11-09 21:10:49,71.022672,22.567602
4618.01,284326455.0,KP,4618.0,12.2341,0.759375,4133.4,4.48806,143.651,2021-11-09 21:10:49,99.897992,25.482401
4619.01,238586172.0,PC,4619.0,13.8232,1.56373,7406.97,4.27763,1490.49,2021-11-09 21:10:50,91.108286,22.49945
462.01,420049884.0,PC,462.0,10.6573,1.30055,5205.0,4.45924,205.366,2019-02-08 19:54:07,36.276465,1.32355
4620.01,171160243.0,PC,4620.0,9.56967,2.08,7825.0,4.07227,272.645,2021-11-09 21:10:50,68.071463,33.396384
4621.01,293457754.0,KP,4621.0,12.3553,1.0321,5887.0,4.44001,437.495,2021-11-09 21:10:51,26.793225,3.132932
4622.01,94727308.0,APC,4622.0,14.808398,0.463184,3230.0,4.76981,297.693,2021-11-09 21:10:51,60.22656,31.691067
4623.01,56399553.0,KP,4623.0,11.5476,0.817114,5387.06,4.58431,178.475,2021-11-09 21:10:52,62.670422,24.401656
4624.01,84339983.0,KP,4624.0,10.5136,1.4707,6635.91,4.24728,320.639,2021-11-09 21:10:52,100.848014,27.252182
4625.01,58472992.0,PC,4625.0,10.5774,0.720126,4384.23,4.438,365.00800000000004,2021-11-09 21:10:52,65.653481,25.699878
4626.01,241442273.0,PC,4626.0,8.4492,0.84,5387.2,4.33,51.1333,2021-11-18 23:22:40,205.513548,-48.466443
4627.01,89702406.0,FP,4627.0,11.5252,1.06356,5356.0,4.38,260.383,2021-11-18 23:46:29,127.649986,-58.528508
4628.01,404421005.0,KP,4628.0,9.66562,0.975383,5673.0,4.46318,113.123,2021-11-19 00:07:17,202.01619,-15.937975
4629.01,304339227.0,PC,4629.0,8.6577,1.12577,6324.0,4.37047,92.0015,2021-11-19 00:07:18,275.943112,-68.34495
463.01,176831592.0,FP,463.0,9.1013,1.65,6497.8,4.17,187.812,2019-02-08 19:54:07,48.957233,-32.802396
3896.01,445837596.0,PC,3896.0,11.6832,0.75,5127.0,4.63,181.653,2021-06-23 15:22:07,187.93024,63.908546
3897.01,154181821.0,PC,3897.0,11.9937,1.19,5911.7,4.33,405.176,2021-06-23 15:22:07,213.806552,67.760917
3898.01,450337675.0,PC,3898.0,13.4312,1.12,5693.8,4.35,733.953,2021-06-23 15:22:50,199.816742,18.914216
3899.01,441697509.0,PC,3899.0,11.0866,0.92,5522.5,4.5,194.548,2021-06-23 15:22:50,213.902139,57.821472
390.01,250386181.0,FP,390.0,9.89377,1.08,6321.46,4.1984,167.306,2019-02-08 20:04:48,30.114481,-4.985686
3900.01,366755319.0,PC,3900.0,11.9689,1.09,5659.0,4.33,364.747,2021-06-23 15:22:50,188.528058,4.187824
3901.01,357373216.0,PC,3901.0,13.3215,0.91,5834.0,4.54,593.676,2021-06-23 15:22:50,218.336542,52.385972
3902.01,310094771.0,PC,3902.0,13.3819,0.97,5464.2,4.44,580.009,2021-06-23 15:22:50,216.757304,28.495762
3903.01,288434231.0,PC,3903.0,13.403,0.96,5296.6,4.43,545.646,2021-06-23 15:22:50,202.906801,45.622497
3904.01,233462817.0,APC,3904.0,11.3815,1.24,6297.0,4.34,379.347,2021-06-23 15:22:51,211.700645,51.992007
3905.01,180672438.0,PC,3905.0,13.0187,1.04,5933.0,4.43,609.296,2021-06-23 15:22:51,200.484638,40.26846
3906.01,180607846.0,APC,3906.0,12.773,0.88,5436.3,4.52,387.358,2021-06-23 15:22:51,198.244403,39.866992
3907.01,165723070.0,PC,3907.0,12.8532,0.95,5072.0,4.42,381.744,2021-06-23 15:22:51,231.249864,57.815109
3908.01,165412561.0,APC,3908.0,11.4582,1.10122,5433.0,4.33,267.999,2021-06-23 15:22:51,206.782929,42.736035
3909.01,161003569.0,PC,3909.0,12.3758,1.35,5490.8,4.16,511.363,2021-06-23 15:22:51,222.163355,53.834829
391.01,382391899.0,KP,391.0,11.0529,0.873418,5400.0,4.53926,184.848,2019-02-08 20:04:48,43.688074,-10.898024
3910.01,158617175.0,PC,3910.0,12.0581,0.82,5224.0,4.56,245.248,2021-06-23 15:22:51,223.609501,59.101988
3911.01,158497525.0,PC,3911.0,11.6301,0.86,5298.6,4.52,219.72,2021-06-23 15:22:52,220.037779,54.137281
3912.01,156648452.0,CP,3912.0,11.8747,1.42,5779.5,4.15,465.992,2021-06-23 15:22:52,215.801496,24.076564
4158.01,441797394.0,PC,4158.0,12.275,1.23434,5800.55,4.33,397.98,2021-06-23 15:28:31,264.300955,72.086479
4159.01,441600335.0,APC,4159.0,12.2075,1.92,5815.0,3.89,745.908,2021-06-23 15:28:31,115.451745,74.183878
416.01,49899799.0,FP,416.0,8.28222,1.82,6084.8,4.01,131.962,2019-01-16 19:24:28,48.854393,-2.175314
4160.01,441580526.0,PC,4160.0,12.2319,1.04413,5754.0,4.41,399.676,2021-06-23 15:28:31,111.741144,72.229339
4161.01,441572821.0,PC,4161.0,11.9399,2.1503201,7409.0,4.0,1064.43,2021-06-23 15:28:32,110.150431,72.7594
4162.01,420114036.0,PC,4162.0,12.095,2.05,6013.0,3.86,725.754,2021-06-23 15:28:32,290.391821,73.350122
4163.01,420112217.0,PC,4163.0,12.4899,1.28,5644.0,4.22,485.147,2021-06-23 15:28:32,290.057677,73.989657
4164.01,420108587.0,PC,4164.0,12.2779,1.39,5952.0,4.33,511.193,2021-06-23 15:28:32,284.884564,73.513284
4165.01,398371628.0,PC,4165.0,12.1926,1.00007,5463.0,4.42,338.176,2021-06-23 15:28:32,316.012586,82.16685803999997
4166.01,389777651.0,PC,4166.0,11.6431,0.96,5604.0,4.47,257.962,2021-06-23 15:28:32,156.22955,82.16685803999997
4167.01,377165123.0,FP,4167.0,12.9474,0.84,5095.0,4.52,359.643,2021-06-23 15:28:32,285.797008,57.388177
4168.01,372758077.0,PC,4168.0,11.447,1.1547199,6016.0,4.36,326.475,2021-06-23 15:28:32,173.833691,79.413053
4169.01,372747949.0,PC,4169.0,12.7553,2.18,5661.0,3.77,917.988,2021-06-23 15:28:33,311.820471,76.107008
417.01,339733013.0,FP,417.0,10.0793,1.27,5834.2,4.24,186.807,2019-01-16 19:24:28,110.851802,-58.696738
4170.01,366972162.0,PC,4170.0,12.3623,1.56,5929.0,4.09,587.217,2021-06-23 15:28:33,337.594234,77.865504
4171.01,362223355.0,PC,4171.0,12.4747,0.81,5133.0,4.56,279.324,2021-06-23 15:28:33,286.720557,81.654539
4172.01,359388309.0,PC,4172.0,12.2997,0.79,4996.0,4.56,241.956,2021-06-23 15:28:33,268.045217,58.366826
4173.01,358613376.0,PC,4173.0,12.6361,0.97,5921.0,4.5,462.904,2021-06-23 15:28:33,175.198472,79.612558
4400.01,231630147.0,PC,4400.0,11.943,1.63563,5478.8,4.4,534.436,2021-08-27 00:39:30,317.159425,-55.56516
4401.01,178170828.0,PC,4401.0,11.0876,0.898718,5366.0,4.49884,180.524,2021-08-27 00:57:34,43.136576,-30.206588
4402.01,197807778.0,PC,4402.0,9.8429,1.15018,5811.0,4.33357,151.543,2021-08-27 00:57:34,53.504784,-54.36679
4403.01,350931281.0,PC,4403.0,10.7888,1.72395,5515.2,3.91,339.264,2021-08-27 00:57:35,90.71014,-55.532931
4404.01,342314656.0,PC,4404.0,10.7108,1.56795,5869.0,4.07271,286.115,2021-08-27 01:10:50,123.724987,-57.433076
4405.01,177254988.0,PC,4405.0,12.3813,0.687025,4361.0,4.59663,155.501,2021-08-27 01:10:50,101.595337,-75.444127
4405.02,177254988.0,PC,4405.0,12.3813,0.687025,4361.0,4.59663,155.501,2022-03-24 22:19:26,101.595337,-75.444127
4406.01,206541859.0,CP,4406.0,10.5663,1.41293,5906.5,4.16721,261.834,2021-08-27 01:10:50,18.048516,-56.925387
4407.01,207238953.0,PC,4407.0,10.9015,1.01775,5559.0,4.41401,199.286,2021-08-27 01:10:51,50.21978,-56.071719
4408.01,260189643.0,PC,4408.0,13.2896,0.655595,4389.0,4.64365,234.682,2021-08-27 01:10:51,93.180626,-57.314409
4409.01,382200986.0,PC,4409.0,11.8911,0.732008,4930.5,4.33,179.419,2021-08-27 01:10:51,81.818658,-54.946098
441.01,316916655.0,FP,441.0,9.19901,1.44,6805.0,4.26,183.952,2019-02-08 16:19:52,74.472782,-13.703709
4410.01,280803800.0,PC,4410.0,10.5978,0.913252,5489.0,4.44576,162.42,2021-08-27 01:10:52,44.396282,-66.512498
4411.01,366484980.0,KP,4411.0,9.15722,1.47,6266.98,4.19069,160.125,2021-08-27 01:10:52,126.896827,11.667413
4412.01,35315453.0,FP,4412.0,10.2956,2.05,6849.0,3.99,389.597,2021-08-27 02:40:30,249.808328,-52.099838
4413.01,142019343.0,PC,4413.0,9.6256,0.89,5364.0,4.5,92.9715,2021-08-27 02:40:30,97.227889,-73.326667
4630.01,292202337.0,PC,4630.0,9.046,0.968886,6294.0,4.53886,85.3751,2021-11-19 00:07:18,230.887224,-25.370615
4631.01,313006381.0,PC,4631.0,8.7551,0.821642,5614.0,4.60434,62.2978,2021-11-19 00:35:16,137.524773,75.610842
4632.01,336075472.0,PC,4632.0,10.6329,0.702045,4152.0,4.55825,65.4707,2021-11-19 00:35:17,276.862418,45.454489
4633.01,307958020.0,CP,4633.0,8.3498,1.5819,5490.04,4.02198,95.2016,2021-11-19 00:35:17,256.843102,62.475548
4634.01,17150865.0,FP,4634.0,12.5065,1.47,6121.0,4.16573,568.754,2021-11-19 00:50:37,64.644978,19.179039
4635.01,337129672.0,FP,4635.0,10.6029,0.72245,4358.0,4.55296,75.3511,2021-11-19 01:05:03,33.630248,8.079261
4636.01,405484221.0,FP,4636.0,14.808398,0.289034,3230.0,4.93803,136.79,2021-11-19 01:05:03,56.730555,24.187804
4637.01,306485267.0,PC,4637.0,10.3991,0.86465,5142.48,4.50291,112.147,2021-11-19 01:05:04,33.26482,19.402667
4638.01,58824746.0,CP,4638.0,10.7434,0.894563,5700.0,4.54131,168.248,2021-11-19 01:05:04,12.820663,12.787986
4639.01,91251292.0,PC,4639.0,10.671,1.02672,6153.0,4.48335,205.737,2021-11-19 01:05:05,27.314546,21.703491
4639.02,91251292.0,PC,4639.0,10.671,1.02672,6153.0,4.48335,205.737,2024-09-24 23:11:19,27.314546,21.703491
464.01,398733009.0,FP,464.0,14.808398,0.28157742,9598.49,4.972894999999999,1786.5281999999818,2019-02-08 19:54:07,32.169791,-9.046045
4640.01,337216118.0,PC,4640.0,11.0771,1.06715,5978.0,4.42301,245.089,2021-11-19 01:05:05,38.205319,10.072466
4641.01,436873727.0,CP,4641.0,7.356738,1.75449,6798.4,4.11,86.3501,2021-11-19 01:05:06,42.558202,25.333533
4642.01,336961891.0,PC,4642.0,11.9847,0.28157742,3266.0,4.972894999999999,23.651,2021-11-19 01:05:06,30.884661,6.81587
3913.01,155898758.0,PC,3913.0,12.5764,0.83,4180.4,4.42,186.628,2021-06-23 15:22:52,218.874035,48.083929
3914.01,139118482.0,FP,3914.0,11.3366,1.15,6179.1,4.39,332.565,2021-06-23 15:22:52,193.595291,30.214364
3915.01,81247877.0,PC,3915.0,12.3655,0.81,5177.8,4.56,275.019,2021-06-23 15:22:52,205.488716,17.300066
3916.01,68074302.0,PC,3916.0,12.9339,1.06,6005.0,4.43,610.654,2021-06-23 15:22:52,220.726649,41.368472
3917.01,68035558.0,FA,3917.0,11.483,1.23434,5800.55,4.33,365.00800000000004,2021-06-23 15:22:52,219.734394,37.027878
3918.01,23815847.0,PC,3918.0,13.4565,1.35,5236.0,4.12,769.96,2021-06-23 15:22:53,210.205727,39.300051
3919.01,23769326.0,CP,3919.0,12.3342,1.32,6227.0,4.28,604.591,2021-06-23 15:22:53,208.944753,40.391806
392.01,328350926.0,APC,392.0,8.300901,1.44029,5624.7,4.33,87.4715,2019-01-24 19:35:19,46.93171,0.860922
3920.01,469810663.0,FA,3920.0,12.7509,1.25,5770.0,4.25,490.701,2021-06-23 15:24:11,336.69079,57.434162
3921.01,469810663.0,FP,3921.0,12.5638,0.73,4742.0,4.6,222.95,2021-06-23 15:24:11,231.127427,46.695076
3922.01,469810663.0,PC,3922.0,12.251,0.8,5247.0,4.59,262.531,2021-06-23 15:24:11,228.833287,40.267196
3923.01,467265105.0,PC,3923.0,13.0743,1.23434,4964.3,4.33,880.411,2021-06-23 15:24:11,308.849988,61.140932
3924.01,456042145.0,FP,3924.0,13.4802,1.04,6791.0,4.57,620.264,2021-06-23 15:24:11,340.628454,64.754725
3925.01,435167167.0,FP,3925.0,12.1474,2.14,7471.0,4.01,773.332,2021-06-23 15:24:12,346.403126,63.453418
3926.01,434171145.0,PC,3926.0,12.089,1.46,6466.0,4.33,495.95,2021-06-23 15:24:12,342.630375,61.159585
3927.01,434171113.0,PC,3927.0,12.7594,1.08,5353.0,4.34,426.94,2021-06-23 15:24:12,342.661461,60.770111
3928.01,427153307.0,PC,3928.0,12.9774,1.52,6141.0,4.14,710.588,2021-06-23 15:24:12,321.386565,61.812493
3929.01,422554579.0,PC,3929.0,13.2363,1.52,5695.0,4.08,684.911,2021-06-23 15:24:12,346.474955,67.188469
393.01,29960109.0,FP,393.0,11.2003,0.45,3450.0,4.78,37.8932,2019-01-16 19:24:30,42.250066,-14.537646
4174.01,356822426.0,PC,4174.0,12.456,2.04,6464.0,3.94,1043.59,2021-06-23 15:28:33,275.098441,71.161935
4175.01,469810663.0,PC,4175.0,8.0935,1.23434,5800.55,4.33,46.5528,2021-06-29 22:51:19,198.540133,-16.559329
4176.01,58533991.0,APC,4176.0,9.5399,2.43,7423.0,3.89774,397.15,2021-06-29 22:51:19,202.001393,-29.791077
4177.01,130981260.0,APC,4177.0,10.1793,2.13,7042.0,3.97,430.587,2021-06-29 22:51:19,188.565163,-35.05366
4178.01,289988797.0,FP,4178.0,10.0415,1.42,5702.0,4.14,197.507,2021-06-29 22:51:19,192.13314,-13.65338
4179.01,297148017.0,PC,4179.0,10.3738,1.23434,4813.4,4.33,365.00800000000004,2021-06-29 22:51:19,202.416161,-16.555127
418.01,178284730.0,KP,418.0,10.3074,0.844379,5260.0,4.51363,117.598,2019-06-06 20:53:59,60.385539,-20.450999
4180.01,126737992.0,APC,4180.0,8.2938,1.92067,7511.0,3.92857,166.873,2021-07-01 20:45:15,136.91925,-50.640231
4181.01,426017070.0,FP,4181.0,14.808398,0.28157742,9598.49,4.972894999999999,1786.5281999999818,2021-07-01 20:45:15,42.812401,-73.155511
4182.01,31637479.0,PC,4182.0,9.2747,1.56,5399.6,3.9,132.682,2021-07-08 23:19:06,45.914751,-69.747697
4183.01,421951960.0,PC,4183.0,9.10478,1.24512,6407.0,4.35687,135.086,2021-07-08 23:19:06,329.829884,-19.7446
4184.01,394357918.0,CP,4184.0,14.2612,0.28157742,3230.0,4.972894999999999,69.3649,2021-07-08 23:19:06,43.828475,-79.414704
4185.01,152563846.0,PC,4185.0,10.7194,0.938435,4395.6,4.49,99.0303,2021-07-08 23:19:06,172.227886,-38.106977
4186.01,300579472.0,PC,4186.0,8.985,0.88,5639.0,4.55041,68.4487,2021-07-08 23:28:50,321.108012,-29.248223
4187.01,176780257.0,PC,4187.0,8.301,2.2319901,6047.0,3.7899,154.732,2021-07-08 23:28:50,48.283944,-34.375416
4188.01,424747720.0,FP,4188.0,13.0123,0.593317,3919.0,4.63413,148.134,2021-07-08 23:28:50,290.672257,-51.426409
4189.01,7422496.0,PC,4189.0,8.7601,0.879321,5744.0,4.56261,69.6026,2021-07-08 23:28:50,81.348892,-44.431285
4414.01,469810663.0,FP,4414.0,10.3147,1.23434,5800.55,4.33,365.00800000000004,2021-08-27 02:40:30,267.475228,-37.531317
4415.01,469810663.0,APC,4415.0,10.0209,1.23434,5800.55,4.33,455.557,2021-08-27 02:40:31,247.098356,-49.514152
4416.01,79605791.0,PC,4416.0,9.5378,1.96,6238.0,3.94,236.604,2021-08-27 02:40:31,251.780014,-39.947307
4417.01,208297760.0,PC,4417.0,9.3456,0.76,4846.0,4.57,56.8503,2021-08-27 02:40:31,244.467204,-54.166478
4418.01,295593712.0,PC,4418.0,10.0819,0.82,5343.0,4.58,101.606,2021-08-27 02:40:31,273.846341,-68.595252
4418.02,295593712.0,PC,4418.0,10.0819,0.82,5343.0,4.58,101.606,2023-09-21 21:31:27,273.846341,-68.595252
4419.01,352229268.0,PC,4419.0,10.3468,1.01,5785.0,4.45,163.32,2021-08-27 02:40:31,288.488957,-76.089319
442.01,70899085.0,CP,442.0,10.7329,0.607751,3779.0,4.64,52.616,2019-02-08 16:19:52,64.190221,-12.084864
4420.01,362709886.0,PC,4420.0,9.550201,1.85891,6203.0,3.98,230.661,2021-08-27 02:40:31,246.799613,-69.344037
4421.01,141412823.0,FP,4421.0,10.4078,1.78,5788.7,4.22,300.427,2021-08-27 02:40:31,84.237192,-75.611421
4422.01,263748033.0,PC,4422.0,9.944,1.83,7995.0,4.2,359.619,2021-08-27 02:40:31,270.051173,-31.608593
4423.01,344600402.0,FP,4423.0,10.4425,1.14,5678.0,4.33,182.238,2021-08-27 02:40:31,252.03108,-56.686774
4424.01,326386495.0,PC,4424.0,9.8496,0.69,4926.2,4.67,67.266,2021-08-27 02:40:32,268.24441,-48.563082
4425.01,106940971.0,PC,4425.0,9.3777,1.47364,6468.0,4.22,175.367,2021-08-27 02:40:32,264.841449,-35.391821
4426.01,271354351.0,KP,4426.0,14.5787,0.947475,5381.0,4.45342,914.699,2021-09-09 19:53:43,294.865467,46.285813
4427.01,207339000.0,PC,4427.0,11.3427,0.889218,5328.0,4.50337,198.251,2021-09-09 19:53:43,135.049261,72.147747
4428.01,271042217.0,KP,4428.0,13.9174,1.40959,5651.75,4.13988,1093.08,2021-09-09 19:53:43,294.513246,45.981645
4429.01,233188747.0,PC,4429.0,12.7714,1.04301,5402.0,4.37462,461.898,2021-09-09 19:53:43,225.589638,70.949594
4643.01,270355392.0,PC,4643.0,10.6127,0.518021,3782.0,4.72167,40.1036,2021-11-19 01:05:06,32.217966,4.306928
4643.02,270355392.0,PC,4643.0,10.6127,0.518021,3782.0,4.72167,40.1036,2022-04-20 20:40:07,32.217966,4.306928
4644.01,387423096.0,PC,4644.0,11.0505,0.75,4242.23,4.5065,88.7751,2021-11-19 01:05:07,41.72889,10.025975
4645.01,46698351.0,PC,4645.0,10.2381,3.02,8972.0,3.83,709.453,2021-12-03 00:45:59,230.71059,-59.835375
4646.01,286696849.0,PC,4646.0,12.2257,0.777586,4379.0,4.49,169.637,2021-12-03 00:55:00,72.799607,50.097926
4647.01,303204165.0,PC,4647.0,9.59055,0.968041,5991.0,4.50886,117.411,2021-12-03 00:56:02,5.246066,12.324003
4647.02,303204165.0,PC,4647.0,9.59055,0.968041,5991.0,4.50886,117.411,2023-05-18 22:25:05,5.246066,12.324003
4648.01,257774438.0,KP,4648.0,8.97055,1.0623,6101.0,4.44514,101.321,2021-12-03 00:56:02,16.46252,11.753717
4649.01,404713783.0,PC,4649.0,10.1448,1.01,5744.71,4.44026,148.252,2021-12-03 00:56:03,29.956527,16.346694
465.01,270380593.0,KP,465.0,10.7307,0.84738,4910.0,4.60108,122.066,2019-02-08 19:54:07,32.782085,2.418194
4650.01,60646268.0,PC,4650.0,13.492,0.77,4432.0,4.5,314.596,2021-12-21 00:32:03,334.328447,-32.861291
4651.01,147302550.0,PC,4651.0,13.3592,1.07,5721.0,4.39,686.148,2021-12-21 00:32:03,325.099478,-46.296628
4652.01,139877968.0,PC,4652.0,12.1679,0.99,5654.5,4.44,356.061,2021-12-21 00:32:04,326.341174,-48.133805
4653.01,238854767.0,PC,4653.0,11.3326,1.24,6397.0,4.36,376.59,2021-12-21 00:32:04,342.755394,-71.741896
4654.01,99648579.0,PC,4654.0,13.2157,1.14,5820.0,4.34,695.482,2021-12-21 00:32:05,321.394406,-21.79841
4655.01,209310912.0,PC,4655.0,13.4227,0.72,5134.0,4.66,382.837,2021-12-21 00:32:05,337.171555,-23.935763
4656.01,120523488.0,PC,4656.0,13.3652,0.87,5053.0,4.48,443.769,2021-12-21 00:32:41,4.63381522,-38.010267
